RECI,idloc,id_rec,dep,"nomdep",PROV,"nomprov",sec,"nombremunicipio","AsientoElectoral",dist,"nomdist",zona,"nomzona",CIRCUNDIST,"nombrerecinto",Habilitados,Inhabilitados,Depurados,"NombreReci","NombreMuni","AsientoEle",latitud,longitud,density,CANTIDAD DE MESAS,x,y
8,1896,1003206189600008,6,"Tarija",2,"Arce",1,"Padcaya","La Mamora",0,"SIN DISTRITO",0,"SIN ZONA",42,"U.E. Oscar Hiza Bastias",603,0,40,"U.E. Oscar Hiza Bastias","Padcaya","La Mamora",-22.17904,-64.66535,7.645053990618912,3,2060.02,414.80209523981597
1,2963,1003201296300001,1,"Chuquisaca",3,"Zudáñez",4,"Villa Ricardo Mugia - Icla","La Candelaria",0,"SIN DISTRITO",0,"SIN ZONA",3,"Colegio Elizardo Perez",463,0,49,"Colegio Elizardo Perez","Villa Ricardo Mugia - Icla","La Candelaria",-19.29836,-64.78985,12.771930757956444,3,2133.48,844.6255351393819
1,2630,1003208263000001,8,"Beni",6,"Marbán",1,"Loreto","Gundonovia",0,"SIN DISTRITO",0,"SIN ZONA",6,"Esc. Gundonovia",204,1,4,"Esc. Gundonovia","Loreto","Gundonovia",-15.51444,-65.11512,1.301294830392601,1,2140.74,2753.5916867200626
22,1949,1003206194900022,6,"Tarija",3,"Gran Chaco",1,"Yacuiba","Yacuiba",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Mariscal Sucre",1489,12,10,"U.E. Mariscal Sucre","Yacuiba","Yacuiba",-21.99878,-63.66786,308.7878513830262,7,2439.19,501.3792596601259
1,3239,1003201323900001,1,"Chuquisaca",4,"Tomina",3,"Sopachui","Pampas del Carmen",0,"SIN DISTRITO",0,"SIN ZONA",4,"Unidad Educativa Pampas del Carmen",122,1,14,"Unidad Educativa Pampas del Carmen","Sopachui","Pampas del Carmen",-19.54599,-64.4129,7.1309331518203685,1,2194.9,809.7933781998644
1,3836,1003201383600001,1,"Chuquisaca",4,"Tomina",2,"Tomina","Kawasiri",1,"SIN DISTRITO",1,"SIN ZONA",4,"Unidad Educativa Kawasiri",101,0,8,"Unidad Educativa Kawasiri","Tomina","Kawasiri",-19.14396,-64.41315,10.685193510783463,1,2170.2,889.7092977399936
2,2233,1003204223300002,4,"Oruro",16,"Nor Carangas",1,"Huayllamarca","Puerto Ñequeta",0,"SIN DISTRITO",0,"SIN ZONA",32,"Esc. Jesus Belen",119,0,11,"Esc. Jesus Belen","Huayllamarca","Puerto Ñequeta",-17.792283,-68.020418,4.108840145390471,1,948.33,1109.0038224293664
106,1538,1003205153800106,5,"Potosí",3,"Cornelio Saavedra",1,"Betanzos","Otuyo",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Central Otuyo",335,3,57,"Esc. Central Otuyo","Betanzos","Otuyo",-19.485479,-65.228732,5.32931394387082,2,1978.49,780.8780845845639
9033,954,1003203095409033,3,"Cochabamba",9,"Quillacollo",3,"Tiquipaya","Chapisirca",0,"SIN DISTRITO",0,"SIN ZONA",27,"Nucleo Educativo Chapisirca",895,2,58,"Nucleo Educativo Chapisirca","Tiquipaya","Chapisirca",-17.1481,-66.1443,12.548220763825137,4,1951.07,2662.749013000159
2468,253,1003202025302468,2,"La Paz",6,"Larecaja",1,"Sorata","Sorata",0,"SIN DISTRITO",0,"SIN ZONA",16,"Col. Juan XXIII",2101,6,233,"Col. Juan XXIII","Sorata","Sorata",-15.77354,-68.65056,44.99913002844127,10,838.429,2810.986071839522
25634,4189,1003205418925634,5,"Potosí",15,"Modesto Omiste",1,"Villazón","Lampaya",0,"SIN DISTRITO",0,"SIN ZONA",37,"U.E. Rafael Quispe",92,0,0,"U.E. Rafael Quispe","Villazón","Lampaya",-22.047425,-65.626665,130.48484467695778,1,1694.94,473.8777445845369
25560,4167,1003204416725560,4,"Oruro",16,"Nor Carangas",1,"Huayllamarca","Mitma Marka",0,"SIN DISTRITO",0,"SIN ZONA",32,"Casa Comunal Mitma Marka",149,0,0,"Casa Comunal Mitma Marka","Huayllamarca","Mitma Marka",-17.846556,-67.881165,6.903108142964895,1,978.1,1106.6485600958495
1,2551,1003208255100001,8,"Beni",2,"Vaca Diez",2,"Guayaramerín","Rosario del Yata",0,"SIN DISTRITO",0,"SIN ZONA",61,"Esc. Rosario Del Yata",340,4,15,"Esc. Rosario Del Yata","Guayaramerín","Rosario del Yata",-10.99195,-65.57995,2.5236942561604203,2,1937.96,3240.885559750113
2,2559,1003208255900002,8,"Beni",3,"General José Ballivián",2,"San Borja","San Borja",0,"SIN DISTRITO",0,"SIN ZONA",59,"U.E. German Busch",2720,11,173,"U.E. German Busch","San Borja","San Borja",-14.85664,-66.74983,82.13627808280683,13,1728.08,2949.058782240391
2,2088,1003204208800002,4,"Oruro",2,"Abaroa",1,"Challapata","Ancacato",0,"SIN DISTRITO",0,"SIN ZONA",31,"U.E. German Busch",196,0,39,"U.E. German Busch","Challapata","Ancacato",-18.839759,-66.646285,6.145426561324548,1,1408.21,890.1384323404094
1,3280,1003205328000001,5,"Potosí",3,"Cornelio Saavedra",3,"Tacobamba","Trapiche Alta.",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Seccional Trapiche Bajo",97,0,8,"Esc. Seccional Trapiche Bajo","Tacobamba","Trapiche Alta.",-19.423596,-65.542362,11.412999473862515,1,1808.53,825.0964831728062
553,3144,1003205314400553,5,"Potosí",4,"Chayanta",1,"Colquechaca","Choquecayara",0,"SIN DISTRITO",0,"SIN ZONA",39,"U. E. Simon Bolivar de Choquecayara Baja",246,3,16,"U. E. Simon Bolivar de Choquecayara Baja","San Pedro de Macha","Choquecayara",-18.910682,-66.240921,10.220723058424447,2,1511.9,901.6292233482746
16001,2510,1003207251016001,7,"Santa Cruz",14,"Germán Busch",1,"Puerto Suarez","Puerto Suarez",0,"SIN DISTRITO",1,"PUERTO SUAREZ (CAPITAL)",54,"Esc. Josefina Goytia",1889,4,113,"Esc. Josefina Goytia","Puerto Suarez","Puerto Suarez",-18.96123,-57.80096,207.9068212301145,9,3363.3,1401.289262159502
1,3693,1003203369300001,3,"Cochabamba",12,"Carrasco",1,"Totora","Potrero",1,"SIN DISTRITO",1,"SIN ZONA",25,"Unidad Educativa Potrero",146,0,16,"Unidad Educativa Potrero","Totora","Potrero",-17.8892,-65.0414,2.1897577036050553,1,2063.13,1500.6044639992915
235,1661,1003205166100235,5,"Potosí",7,"Alonso de Ibáñez",1,"Sacaca","Colloma",0,"SIN DISTRITO",0,"SIN ZONA",38,"Esc. Colloma",118,2,22,"Esc. Colloma","Sacaca","Colloma",-18.326152,-66.345122,7.86934223373078,1,1555.02,978.3220616692327
1,806,1003202080600001,2,"La Paz",1,"Murillo",3,"Mecapaca","Jankosuni",41,"DISTRITO CHANCA",1,"JANKOSUNI",18,"Escuela Jankosuni",264,6,34,"Escuela Jankosuni","Mecapaca","Jankosuni",-16.795408,-67.870686,12.275101997139117,2,1298.72,1558.2033989870918
1108,3014,1003203301401108,3,"Cochabamba",11,"Tapacarí",1,"Tapacarí","Villa Pereira",0,"SIN DISTRITO",0,"SIN ZONA",27,"Unidad Educativa Central Villa Pereira",618,0,55,"Unidad Educativa Central Villa Pereira","Tapacarí","Villa Pereira",-17.4463,-66.7877,14.419995321654655,3,1361.45,1574.3894980002472
479,2841,1003205284100479,5,"Potosí",10,"Sud Lipez",1,"San Pablo","Viluyo (Sud Lipez)",0,"SIN DISTRITO",0,"SIN ZONA",37,"Esc. Seccional Viluyo",107,0,3,"Esc. Seccional Viluyo","San Pablo","Viluyo (Sud Lipez)",-21.526248,-66.340307,0.690197280161452,1,1525.91,549.7823688440263
1,2749,1003208274900001,8,"Beni",2,"Vaca Diez",1,"Riberalta","Warnes",0,"SIN DISTRITO",0,"SIN ZONA",60,"U.E.   Warnes",425,3,16,"U.E.   Warnes","Riberalta","Warnes",-10.92752,-65.96947,55.331307878102855,2,1857.41,3278.2067700806447
170,1597,1003205159700170,5,"Potosí",4,"Chayanta",4,"Ocurí","Ocuri",0,"SIN DISTRITO",0,"SIN ZONA",39,"Colegio Daniel Salamanca",1056,15,128,"Colegio Daniel Salamanca","Ocurí","Ocuri",-18.841555,-65.795517,15.579634867099386,5,1658.51,962.9583758705023
25832,379,1003202037925832,2,"La Paz",9,"Loayza",1,"Luribay","Anchallani",0,"SIN DISTRITO",0,"SIN ZONA",18,"U.E. Anchallani República Venezuela",438,4,51,"U.E. Anchallani República Venezuela","Luribay","Anchallani",-17.133832,-67.686705,9.012527576973401,2,1229.74,1420.452704761554
1,3486,1003204348600001,4,"Oruro",1,"Cercado",2,"Caracollo","San Antonio de Angulo",1,"SIN DISTRITO",1,"SIN ZONA",32,"Esc. Casimiro Olañeta",142,0,25,"Esc. Casimiro Olañeta","Caracollo","San Antonio de Angulo",-17.739797,-67.707615,6.603835376305986,1,1033.87,1147.4987007526668
1,3883,1003209388300001,9,"Pando",3,"Madre de Dios",2,"San Lorenzo","Genechiquia",1,"SIN DISTRITO",1,"CENTRAL",7,"U.E. 6 de Agosto",142,1,0,"U.E. 6 de Agosto","San Lorenzo","Genechiquia",-11.283606,-66.819011,2.126696478792679,1,1589.81,3225.748225633369
407,729,1003202072900407,2,"La Paz",1,"Murillo",1,"Nuestra Señora de La Paz","Nuestra Señora de La Paz",4,"DISTRITO 4",401,"MIRAFLORES",6,"Col. Felipe 2do. Guzman",2794,4,166,"Col. Felipe 2do. Guzman","Nuestra Señora de La Paz","Nuestra Señora de La Paz",-16.50593,-68.12112,4542.460324373955,13,1353.4,2303.748990147316
25743,539,1003202053925743,2,"La Paz",12,"Los Andes",3,"Batallas","V. S. Juan de Chachacomani",0,"SIN DISTRITO",0,"SIN ZONA",14,"U.E. Franz Tamayo de Chachacomani",686,1,84,"U.E. Franz Tamayo de Chachacomani","Batallas","V. S. Juan de Chachacomani",-16.103505,-68.545678,24.326496187493202,4,749.606,2722.0170424850585
7,2784,1003208278400007,8,"Beni",2,"Vaca Diez",2,"Guayaramerín","Guayaramerín",0,"SIN DISTRITO",4,"SAN JOSE",61,"U.E.  San Jose",1760,14,128,"U.E.  San Jose","Guayaramerín","Guayaramerín",-10.81522,-65.34554,157.91621330988968,8,2007.14,3266.5754899196545
1,1456,1003201145600001,1,"Chuquisaca",10,"Luis Calvo",1,"Villa Vaca Guzmán","Muyupampa",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela Hernando Siles",3074,5,218,"Escuela Hernando Siles","Villa Vaca Guzmán","Muyupampa",-19.8965,-63.75016,19.790819489135824,14,2366.4,763.6809615998881
480,2840,1003205284000480,5,"Potosí",10,"Sud Lipez",1,"San Pablo","Río San Pablo",0,"SIN DISTRITO",0,"SIN ZONA",37,"Esc. Seccional Rio San Pablo",91,0,10,"Esc. Seccional Rio San Pablo","San Pablo","Río San Pablo",-21.609123,-66.761811,0.6307483535610933,1,1434.66,547.4537120349963
1,2606,1003208260600001,8,"Beni",5,"Moxos",1,"San Ignacio","Monte Grande",0,"SIN DISTRITO",0,"SIN ZONA",6,"Esc. Monte Grande",169,0,6,"Esc. Monte Grande","San Ignacio","Monte Grande",-15.63879,-65.82966,1.0861678258993657,1,1988.07,2784.7177900000734
111,2794,1003201279400111,1,"Chuquisaca",1,"Oropeza",1,"Sucre","Sucre",5,"DISTRITO 5",10,"ZONA 10",1,"Esc. Roberto Alvarado",5949,31,215,"Esc. Roberto Alvarado","Sucre","Sucre",-19.03056,-65.24728,1182.2299622128107,26,2015.24,1007.2888579186726
1,3908,1003204390800001,4,"Oruro",7,"Pantaleón Dalence",1,"Huanuni","Tayaquira",0,"SIN DISTRITO",0,"SIN ZONA",31,"U.E. Tayaquira",314,1,9,"U.E. Tayaquira","Huanuni","Tayaquira",-18.28287,-66.680746,6.160747420305628,2,1436.72,970.4059381550999
1,3343,1003202334300001,2,"La Paz",4,"Camacho",2,"Mocomoco","Yocarhuaya",0,"SIN DISTRITO",0,"SIN ZONA",14,"Colegio Tecnico Yocarguaya",219,0,25,"Colegio Tecnico Yocarguaya","Mocomoco","Yocarhuaya",-15.58194,-69.0155,22.872845550481074,1,686.9,2706.5297539989656
1003,2234,1003207223401003,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",1,"DISTRITO 1",60,"UV-60",44,"Modulo Educativo Jose Miguel De Velasco",5001,36,296,"Modulo Educativo Jose Miguel De Velasco","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.75368,-63.18459,2837.4450442815114,23,2423.71,2210.222158799489
175,1604,1003205160400175,5,"Potosí",5,"Chárcas",1,"San Pedro","Moscari",0,"SIN DISTRITO",0,"SIN ZONA",38,"Esc. Moscari",610,1,63,"Esc. Moscari","San Pedro","Moscari",-18.362839,-66.014501,7.817553972743605,3,1684.84,1018.2195880029265
12,2026,1003206202600012,6,"Tarija",5,"Méndez",2,"El Puente","Sama",0,"SIN DISTRITO",0,"SIN ZONA",40,"U.E. Cumbre de Sama",306,6,21,"U.E. Cumbre de Sama","El Puente","Sama",-21.48289,-64.95296,14.804053839785313,2,1782.94,559.4482947518483
21,2540,1003208254000021,8,"Beni",2,"Vaca Diez",1,"Riberalta","Riberalta",2,"DISTRITO 4",14,"1ERO DE SEPTIEMBRE",60,"U.E.  Ismael Carrasco Telleria",1190,13,8,"U.E.  Ismael Carrasco Telleria","Riberalta","Riberalta",-11.01021,-66.05402,340.082253089216,5,1799.49,3246.281188119947
518,3034,1003205303400518,5,"Potosí",2,"Bustillo",3,"Llallagua","Capunita",0,"SIN DISTRITO",0,"SIN ZONA",38,"Esc. Capunita",320,1,51,"Esc. Capunita","Llallagua","Capunita",-18.407481,-66.484149,48.73027392991479,2,1513.56,965.4434695583423
4043,2387,1003207238704043,7,"Santa Cruz",7,"Cordillera",5,"Gutiérrez","Palmarito",0,"SIN DISTRITO",1,"PALMARITO",56,"Esc. Palmarito",380,7,4,"Esc. Palmarito","Gutiérrez","Palmarito",-19.490204,-63.460997,4.0509216046879555,2,2459.93,797.9821461694029
1,2964,1003201296400001,1,"Chuquisaca",8,"Belisario Boeto",1,"Villa Serrano","Monte Grande",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela Dario Ovando Cuellar",168,1,18,"Escuela Dario Ovando Cuellar","Villa Serrano","Monte Grande",-18.8886,-64.3476,3.712114556602377,1,2143.99,957.797031200203
25964,4278,1003209427825964,9,"Pando",1,"Nicolás Suárez",1,"Cobija","Villa Rosario",0,"SIN DISTRITO",0,"CENTRAL",62,"U. E. María Barzola",111,0,0,"U. E. María Barzola","Cobija","Villa Rosario",-11.138111,-68.812744,52.12518350372468,1,1047.4,3182.5308887822557
1,3829,1003201382900001,1,"Chuquisaca",1,"Oropeza",3,"Poroma","Yanani",1,"SIN DISTRITO",1,"SIN ZONA",3,"Unidad Educativa Yanani",230,1,10,"Unidad Educativa Yanani","Poroma","Yanani",-18.59779,-65.43656,9.569123714138668,1,1905.05,1154.7211344777998
2,2813,1003204281300002,4,"Oruro",11,"Tomás Barrón",1,"Eucaliptus","Quelcata",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Quelcata",364,0,55,"U.E. Quelcata","Eucaliptus","Quelcata",-17.561034,-67.485767,14.381325787132198,2,1171.53,1306.260912305518
2703,621,1003202062102703,2,"La Paz",14,"Nor Yungas",2,"Coripata","San Juan de Coripata",0,"SIN DISTRITO",0,"SIN ZONA",17,"Casa Cultural San Juan de Coripata",686,1,40,"Casa Cultural San Juan de Coripata","Coripata","San Juan de Coripata",-16.25786,-67.56571,33.16946942839129,3,1738.34,2738.171113719661
1,3256,1003209325600001,9,"Pando",2,"Manuripi",1,"Puerto Rico","San Antonio del Maty",0,"SIN DISTRITO",1,"CENTRAL",63,"U.E.  San Antonio",119,2,1,"U.E.  San Antonio","Puerto Rico","San Antonio del Maty",-11.29652,-67.39052,1.9200864853870634,1,1447.31,3225.0224590398175
8008,930,1003203093008008,3,"Cochabamba",8,"Germán Jordán",2,"Toco","Siches",0,"SIN DISTRITO",0,"SIN ZONA",25,"Unidad Educativa Siches",266,2,31,"Unidad Educativa Siches","Toco","Siches",-17.668,-65.9456,60.813062095271945,2,1842.36,1152.035999996468
2263,511,1003202051102263,2,"La Paz",12,"Los Andes",1,"Pucarani","Villa Iquiaca",0,"SIN DISTRITO",0,"SIN ZONA",14,"Colegio Mario Gutierrez",978,0,124,"Colegio Mario Gutierrez","Pucarani","Villa Iquiaca",-16.40942,-68.5423,33.045771884194124,5,481.017,2206.92259259634
269,1689,1003205168900269,5,"Potosí",8,"Sud Chichas",1,"Tupiza","Oro Ingenio",0,"SIN DISTRITO",0,"SIN ZONA",37,"U. E. Oro Ingenio",43,2,11,"U. E. Oro Ingenio","Tupiza","Oro Ingenio",-21.309407,-65.961046,0.30016477525351754,1,1604.15,576.9931769971288
323,1738,1003205173800323,5,"Potosí",10,"Sud Lipez",1,"San Pablo","Quetena Chico",0,"SIN DISTRITO",0,"SIN ZONA",37,"Esc. Quetena Chico",259,0,11,"Esc. Quetena Chico","San Pablo","Quetena Chico",-22.193735,-67.340364,2.008504460405888,2,1323.9,492.55800645397187
11026,2254,1003207225411026,7,"Santa Cruz",1,"Andrés Ibáñez",4,"La Guardia","El Carmen (Ibañez)",0,"SIN DISTRITO",1,"EL CARMEN (IBANEZ)",55,"Cambao",2356,13,15,"Cambao","La Guardia","El Carmen (Ibañez)",-17.87344,-63.23442,1400.3043812594863,10,2259.6,1023.7263863707485
46,2802,1003209280200046,9,"Pando",2,"Manuripi",3,"Filadelfia","San Antonio (Chive)",0,"SIN DISTRITO",1,"CENTRAL",63,"U.E. San Antonio",60,0,3,"U.E. San Antonio","Filadelfia","San Antonio (Chive)",-12.047847,-68.581795,4.171310246955983,1,1116.67,3130.367482999797
522,3084,1003205308400522,5,"Potosí",3,"Cornelio Saavedra",2,"Chaquí","Charcas Florida",0,"SIN DISTRITO",0,"SIN ZONA",35,"Esc. Charca Florida",146,2,20,"Esc. Charca Florida","Chaquí","Charcas Florida",-19.716388,-65.419618,8.391171461567394,1,1914.52,749.392207103422
25635,4190,1003205419025635,5,"Potosí",15,"Modesto Omiste",1,"Villazón","Lonte",0,"SIN DISTRITO",0,"SIN ZONA",37,"U.E. 10 de Agosto",75,0,1,"U.E. 10 de Agosto","Villazón","Lonte",-21.744656,-65.501648,2.9458632949700867,1,1721.42,504.8167633484417
25426,2234,1003207223425426,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",6,"DISTRITO 6",162,"UV-162",49,"U.E. 26 de Junio",1723,10,6,"U.E. 26 de Junio","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.845325,-63.102148,2135.973785292829,8,2951.34,1212.0411240816995
18026,2873,1003207287318026,7,"Santa Cruz",4,"Ichilo",4,"San Juan","Estacion Ayacucho",0,"SIN DISTRITO",1,"ESTACION AYACUCHO",57,"U.E. Ayacucho",341,1,22,"U.E. Ayacucho","San Juan","Estacion Ayacucho",-17.005418,-63.905788,6.781658590207952,2,2285.7,2499.9413007380426
143,2059,1003204205900143,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",4,"DISTRITO 4",239,"URB. PUMAS ANDINOS",30,"U. E. Movimiento Sin Techo",5625,28,154,"U. E. Movimiento Sin Techo","Oruro","Oruro",-17.987814,-67.074129,919.6722040284334,25,1331.43,1005.9110895889658
4,1977,1003206197700004,6,"Tarija",3,"Gran Chaco",3,"Villa Montes","Villa Montes",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Adela Hoyos",2759,13,139,"U.E. Adela Hoyos","Villa Montes","Villa Montes",-21.26653,-63.46374,160.60414414832476,13,2498.01,619.8664589093477
1,3686,1003201368600001,1,"Chuquisaca",10,"Luis Calvo",3,"Macharetí","Timboycito",1,"SIN DISTRITO",1,"SIN ZONA",4,"U.E. Timboycito",55,0,5,"U.E. Timboycito","Macharetí","Timboycito",-20.744823,-63.308562,4.823003548433854,1,2538.59,681.4648024377803
2,2083,1003204208300002,4,"Oruro",1,"Cercado",2,"Caracollo","Kemalla",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Alemania",488,1,58,"U.E. Alemania","Caracollo","Kemalla",-17.587791,-67.294957,16.112768244345904,3,1251.03,1423.392121008503
2650,465,1003202046502650,2,"La Paz",11,"Sud Yungas",1,"Chulumani","Villa Asunta Cutusuma",0,"SIN DISTRITO",0,"SIN ZONA",17,"Plaza Principal",508,1,48,"Plaza Principal","Chulumani","Villa Asunta Cutusuma",-16.44271,-67.50503,65.62655835507623,3,1692.84,2470.1656579572777
1,3113,1003208311300001,8,"Beni",6,"Marbán",2,"San Andrés","4 de Julio",0,"SIN DISTRITO",0,"SIN ZONA",59,"Escuela 4 de Julio",174,0,9,"Escuela 4 de Julio","San Andrés","4 de Julio",-15.73327,-63.46377,5.383596335699916,1,2508.09,2739.200302789968
6022,2234,1003207223406022,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",1,"DISTRITO 1",414,"ET-28",44,"Escuela 1ro. de Mayo",1460,3,96,"Escuela 1ro. de Mayo","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.725575,-63.156039,2231.2540475554756,7,2619.55,2421.5132808600065
2360,234,1003202023402360,2,"La Paz",4,"Camacho",3,"Puerto Mayor de Carabuco","Chuani",0,"SIN DISTRITO",0,"SIN ZONA",14,"Colegio Nacional Mixto Chuani",326,1,42,"Colegio Nacional Mixto Chuani","Puerto Mayor de Carabuco","Chuani",-15.64204,-68.98556,17.910167922871018,2,670.055,2681.6674467189277
2025,2234,1003207223402025,7,"Santa Cruz",1,"Andrés Ibáñez",1,"Santa Cruz de La Sierra","Santa Cruz de la Sierra",2,"DISTRITO 2",17,"UV-17",45,"Col. Pablo Sexto",2297,21,121,"Col. Pablo Sexto","Santa Cruz de La Sierra","Santa Cruz de la Sierra",-17.764242,-63.16352,3395.427527500121,11,2598.57,2074.4906315171156
20005,2473,1003207247320005,7,"Santa Cruz",11,"Ñuflo De Chávez",5,"San Antonio de Lomerio","El Puquio",0,"SIN DISTRITO",1,"EL PUQUIO",53,"Esc. Central El Puquio",329,2,9,"Esc. Central El Puquio","San Antonio de Lomerio","El Puquio",-16.732505,-61.911699,13.52538248304702,2,3060.48,2378.1222127912524
25886,821,1003203082125886,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",40,"DISTRITO 40 - BARRIO ENCAÑADA",164,"Villa Flores (Kara Kara)",22,"U. E. Juancito Pinto B",1944,12,1,"U. E. Juancito Pinto B","Cochabamba","Cochabamba",-17.476937,-66.119958,1361.1258881686585,9,1820.14,1215.6281877985818
2,3026,1003204302600002,4,"Oruro",13,"San Pedro de Totora",1,"Totora","Vino Huta",0,"SIN DISTRITO",0,"SIN ZONA",32,"U.E. Vino Huta",151,2,15,"U.E. Vino Huta","Totora","Vino Huta",-17.850172,-68.233696,2.468435022227912,1,892.205,1105.5130595712603
4004,869,1003203086904004,3,"Cochabamba",4,"Esteban Arze",1,"Tarata","Huerta Mayu",0,"SIN DISTRITO",0,"SIN ZONA",26,"Unidad Educativa Huerta Mayu",381,1,56,"Unidad Educativa Huerta Mayu","Tarata","Huerta Mayu",-17.638,-66.1138,17.648552021928648,2,1681.09,1052.0596799990979
9042,962,1003203096209042,3,"Cochabamba",9,"Quillacollo",4,"Vinto","Anocaraire",0,"SIN DISTRITO",0,"SIN ZONA",27,"Unidad Educativa Anocaraire",4716,15,212,"Unidad Educativa Anocaraire","Vinto","Anocaraire",-17.3812,-66.3183,874.5852927749331,21,1466.13,1781.5677039980822
1,3479,1003203347900001,3,"Cochabamba",12,"Carrasco",4,"Chimoré","Santa Anita",1,"SIN DISTRITO",1,"SIN ZONA",2,"Unidad Educativa Santa Anita",175,0,2,"Unidad Educativa Santa Anita","Chimoré","Santa Anita",-16.1162,-64.827,1.379837557092534,1,2213.7,2647.9734599999247
25871,821,1003203082125871,3,"Cochabamba",1,"Cercado",1,"Cochabamba","Cochabamba",7,"DISTRITO 7 - QUERU QUERU",149,"Temporal (Queru Queru)",20,"U. E. Oscar Alfaro",492,5,1,"U. E. Oscar Alfaro","Cochabamba","Cochabamba",-17.360479,-66.158582,2296.6972192478765,2,1959.25,2401.1936719395458
7003,2520,1003207252007003,7,"Santa Cruz",15,"Guarayos",1,"Ascención de Guarayos","Santa María (Nueva Esperanza)",0,"SIN DISTRITO",1,"SANTA MARIA (NUEVA ESPERANZA)",5,"Esc. Santa Maria",501,3,16,"Esc. Santa Maria","Ascención de Guarayos","Santa María (Nueva Esperanza)",-15.728429,-63.45625,5.376716129678965,3,2511.62,2740.08963387491
1,3884,1003209388400001,9,"Pando",3,"Madre de Dios",2,"San Lorenzo","Exaltación",1,"SIN DISTRITO",1,"CENTRAL",7,"U.E. 27 de Mayo",166,0,2,"U.E. 27 de Mayo","San Lorenzo","Exaltación",-11.44472,-66.677294,3.022310616184288,1,1629.11,3207.8379772319554
3,3164,1003206316400003,6,"Tarija",3,"Gran Chaco",1,"Yacuiba","Cañon Oculto",0,"SIN DISTRITO",0,"SIN ZONA",43,"U.E. Cañon Oculto",313,0,12,"U.E. Cañon Oculto","Yacuiba","Cañon Oculto",-21.97809,-63.61351,159.90870846534298,2,2487.09,512.1530650293619
1,1417,1003201141700001,1,"Chuquisaca",8,"Belisario Boeto",1,"Villa Serrano","Villa Serrano (Pescado)",0,"SIN DISTRITO",0,"SIN ZONA",4,"Escuela Mariscal Sucre",3083,4,248,"Escuela Mariscal Sucre","Villa Serrano","Villa Serrano (Pescado)",-19.12737,-64.32195,21.17102704520633,14,2180.79,890.6745981997989
576,3210,1003205321000576,5,"Potosí",2,"Bustillo",1,"Uncía","Lagunillas",0,"SIN DISTRITO",0,"SIN ZONA",39,"Esc. Subcentral Lagunillas",412,1,42,"Esc. Subcentral Lagunillas","Uncía","Lagunillas",-18.543841,-66.414592,22.08246633881768,2,1510.1,937.5256673420051
1051,971,1003203097101051,3,"Cochabamba",10,"Chapare",1,"Sacaba","Sacaba",2,"DISTRITO 2 - VILLA OBRAJES",7,"ZONA 11",23,"Unidad Educativa Boliviano Británico",5017,21,98,"Unidad Educativa Boliviano Británico","Sacaba","Sacaba",-17.4027,-66.0232,589.3553629947013,22,2111.35,2024.675467991974
442,1840,1003205184000442,5,"Potosí",14,"Daniel Campos",2,"Tahua","Coqueza",0,"SIN DISTRITO",0,"SIN ZONA",36,"U.E. German Busch",36,0,5,"U.E. German Busch","Tahua","Coqueza",-19.902897,-67.623725,1.0172482541110923,1,1164.02,786.4303674132752
1,3328,1003205332800001,5,"Potosí",6,"Nor Chichas",1,"Cotagaita","Thapi Bajo",0,"SIN DISTRITO",0,"SIN ZONA",36,"U.E. Villa San Lorenzo",256,0,27,"U.E. Villa San Lorenzo","Cotagaita","Thapi Bajo",-21.01485,-65.81915,2.6042593570522645,2,1650.2,612.2281847999159
25031,2059,1003204205925031,4,"Oruro",1,"Cercado",1,"Oruro","Oruro",5,"DISTRITO 5",229,"BARRIO MAGISTERIO-VILLA CHALLACOLLO.-",30,"Facultad de Agronomia",1163,5,36,"Facultad de Agronomia","Oruro","Oruro",-17.995128,-67.137442,927.3554055261461,5,1109.09,1015.6439267035004
1,3933,1003207393300001,7,"Santa Cruz",3,"Velasco",2,"San Miguel","Corralito Cuarrio",1,"SIN DISTRITO",1,"Corralito Cuarrio",53,"U.E. Cuarrio",18,0,0,"U.E. Cuarrio","San Miguel","Corralito Cuarrio",-16.6861,-60.91503,34.97114763777527,1,3181.8,2233.825825701423
