ID_RECI,X,Y
1003206197600011,-61.74555156268507,-21.813833687824268
1003202062702575,-67.92530555146088,-11.69206375656541
1003203099201028,-63.41117171038415,-13.62858721781478
1003205149400013,-66.5093162857618,-21.65594440926255
1003205149400018,-66.08990042490498,-21.210739689384987
1003206317700004,-65.05810551448901,-22.224298164093895
1003203423625908,-67.11504160179597,-16.176200431927185
1003205163400207,-65.9593556852369,-22.19967206529379
1003208260400001,-63.772228938354495,-12.635259718266393
1003207393000001,-58.79494867229752,-13.39603561356001
1003208334100001,-61.566115185419015,-12.559094036749883
1003207403025361,-62.46123957650767,-16.42885019188087
1003207224601004,-57.86431645695811,-16.418449108933338
1003201131900001,-62.43472020813323,-20.61997173989274
1003203082100114,-64.53567244930295,-14.571332472257453
1003204219000002,-69.60459934623991,-20.888080058999847
1003204281100002,-69.37281231551935,-18.937175076190954
1003207226300103,-61.64344321920516,-20.078736829521485
1003203419525642,-62.75392309222167,-13.264423346794068
1003209326200001,-67.03550180476881,-10.900227948685464
1003205158900160,-67.37291294801125,-20.768917116026476
1003205153700105,-63.81429412033028,-21.11553343313033
1003204205925628,-68.16334239816791,-18.812660815430455
1003207409025498,-60.492562547667575,-20.727822270330822
1003207232513001,-57.51453101992722,-17.53018388022207
1003201136000001,-62.93282846482706,-19.720858311735093
1003205151700074,-67.65998923249003,-20.64099077237016
1003202067625811,-70.67544001894701,-19.63404420248618
1003202044902627,-67.79719673909878,-17.353017865216447
1003201368400001,-62.36178747204179,-21.128683367374066
1003202021902328,-71.36509961678226,-13.291166083497284
1003209277326076,-68.44470576243516,-11.203521499547461
1003203082100247,-65.48606414180612,-17.71565905534163
1003203093425046,-66.26923273917257,-15.122550015343684
1003202034025823,-71.89794345675733,-18.504041756990308
1003208278600004,-66.66871163838132,-11.640763234319081
1003209115726075,-65.48694648251059,-11.159040972830411
1003205314500556,-65.82068872522476,-19.860856057133258
1003202069302936,-72.04608067952472,-18.550006788184852
1003205313500536,-65.9313277679185,-20.309681748272588
1003209387400001,-66.7964742237912,-10.783249864321846
1003204302400002,-69.83718385015274,-21.21642041252421
1003203347700001,-62.64272699864294,-12.982502507616136
1003209280000057,-65.73003386833881,-11.11255613347869
1003205170000281,-67.12485667083733,-22.333029708016955
1003204205900119,-68.83887256715431,-19.65443098898824
1003202300001330,-65.78943312990887,-12.52642652234063
1003202082025524,-71.43891429757622,-17.247605641975703
1003203084103004,-66.88495501985571,-15.639670882941317
1003203280425314,-62.61967530632805,-14.969864140203159
1003201142300001,-61.86390947972284,-20.399117386452904
1003203082100220,-65.84872475851525,-15.792915261428242
1003202072925031,-68.69831575897692,-17.661902790944417
1003208259700001,-64.12186627426648,-12.54665412366748
1003207392300001,-58.60470324009633,-13.818036744414055
1003206333400001,-63.452906158262905,-23.119468581347938
1003207223402021,-60.816194779292935,-15.900466575673244
1003202065102458,-70.5536996269681,-12.440604786303997
1003206268000068,-64.8756138498171,-22.173245926279236
1003202082025040,-70.77861350991074,-16.26152964353172
1003201400625321,-62.84154602497572,-20.416247774597323
1003205156200130,-65.32468973078079,-20.75054414901018
1003207223425442,-62.129681563259865,-17.425758014602422
1003201133600001,-61.82749030824868,-21.034676143790854
1003204206525564,-70.03776358325467,-19.587679926837758
1003208264600001,-62.10391422299831,-11.573173077168128
1003204218500002,-70.04554360983612,-19.63263161229086
1003202082000704,-69.67263591914136,-16.641384040466384
1003205283200472,-63.19094614817796,-21.09653217802724
1003202072903001,-68.55925889108514,-12.427392103404166
1003203092007013,-66.54007850435019,-19.002162703851592
1003205184500451,-65.94019322546251,-22.995891472483383
1003209114500037,-68.59121595750004,-11.39837377396492
1003201279400222,-64.35202682277718,-20.67622341006107
1003208254000004,-64.62937105298138,-10.870989396753902
1003201284400001,-62.86780023208085,-20.913317354991097
1003203082125902,-66.3899778402535,-18.067087806938563
1003207397800001,-57.26257509086794,-18.531587060648377
1003204370900001,-68.18192268381347,-20.86520669593997
1003204210400002,-70.27710635479711,-20.286448665432072
1003203082100153,-64.72873645100319,-15.878042467930898
1003205316000567,-67.66481519025149,-21.88433865332183
1003206191600010,-63.56800410589704,-23.396554453758256
1003208310400001,-63.570239690390736,-11.502169203436011
1003203300502011,-63.54834454866039,-18.91538563047453
1003202072902504,-68.7717573255472,-13.357831707970414
1003206194800014,-65.67227251011303,-23.085507669039213
1003209111500015,-68.57924462519087,-11.327172975246153
1003207243405005,-62.899859174571574,-18.384744238747142
1003207286804058,-60.19479853307907,-20.785507316327
1003202069702932,-72.05591732406715,-18.61064116755308
1003201124200001,-64.39768774104289,-19.086635027081858
1003205168100261,-65.97289408698178,-22.738432794548416
1003202070602571,-66.41551088972828,-12.619280412241153
1003202389900001,-65.65396168832923,-12.36433864181804
1003207356600001,-58.003509582490764,-19.146969616391807
1003207336325050,-58.7858714930062,-14.818289114713837
1003202058402846,-70.5690933162416,-18.973122860304695
1003207248500017,-58.87208122471098,-14.45463406934652
1003209427125957,-67.66925791961901,-11.301598971330128
1003205285100477,-66.20719779221164,-22.710121663809744
1003202048102661,-65.70966306994262,-12.299259268464686
1003201140800001,-63.252606349492844,-21.469609802557052
1003202299102132,-71.12154240100946,-13.119492872920528
1003208262200001,-63.20796196870444,-11.333440002584371
1003207223409000,-60.95891380291749,-18.795089592852037
1003207235604001,-61.1914655840193,-20.748020023849904
1003202082025336,-70.87153900563783,-18.174620187804816
1003207392400001,-58.50173689114693,-14.055917100751751
1003208411525525,-61.4766693000308,-12.606390133244835
1003205160100172,-65.77683026075928,-19.491198122930964
1003206194600012,-65.68268808224998,-22.983653788595632
1003207336615015,-62.52830305266976,-19.226909314012467
1003207223403027,-58.31340282816483,-17.996857766670157
1003206187000001,-62.40106731305191,-22.031862290101152
1003204217600002,-70.3782365065587,-20.795744928549908
1003203082100119,-65.08453466423654,-14.81545002801619
1003206268000070,-63.061111145646684,-22.48505752310315
1003202055402816,-69.05534691188407,-18.578202495926035
1003207286321040,-61.884549484688485,-12.943077562018182
1003205162300490,-66.80676734783972,-22.14646772133832
1003202024102376,-70.54085552487939,-12.606024280610315
1003202072925598,-66.8511741816692,-14.680263080941996
1003205177800368,-68.40454231101032,-21.936381412006067
1003207397100001,-59.0900802680738,-14.775121089187474
1003204209900002,-70.17045111452055,-20.405465704142152
1003204370200001,-70.20650507933782,-19.759383043580307
1003207223403008,-59.99026249051534,-16.989850987921756
1003202036502991,-72.30098222882417,-16.793560219295728
1003202033002961,-70.46350981259867,-18.821223780870497
1003208312900001,-62.15152223309403,-11.460032984988418
1003207223411059,-59.2486688926516,-15.318409108759653
1003207244201000,-61.19814942003516,-14.05941607812495
1003201135400002,-62.73320471220519,-20.42722430457083
1003207286005023,-58.68379187749462,-14.877697355191277
1003202055025792,-69.90661283720927,-19.26408253439473
1003202041602608,-65.3822885486583,-13.207257351476805
1003202390000001,-66.14853783373215,-12.116007678700075
1003207355900001,-57.47391574188188,-17.94342143609714
1003202069125818,-72.10378116768744,-18.51928116384125
1003202072900602,-67.3183168449502,-13.08002884839728
1003205172600311,-69.4973093992879,-21.769545519053306
1003203082100199,-66.17451729659776,-18.816263747817516
1003207243805009,-62.78164802850792,-18.94888665013689
1003207223411093,-59.573430428047665,-19.6805343952892
1003203425025927,-66.3488149616841,-19.087348544252194
1003206189400006,-64.46034422568269,-23.269833651991902
1003207276204017,-59.70828672745254,-21.109479743074147
1003204322100148,-68.33261862969218,-18.47568351618263
1003202082002604,-70.18609485203359,-17.647491379594594
1003208375700001,-64.56140175923501,-12.65558157103046
1003207239504050,-60.442410076658874,-20.954776227473904
1003202056802830,-70.45376142066162,-19.51328334798897
1003202334400001,-68.59253820510943,-12.186732939483846
1003208417225567,-61.8222059535451,-12.112762224941106
1003207246121033,-61.311453584542036,-13.122230537492182
1003202072902501,-69.0475072773033,-14.708392789070611
1003207246521035,-61.25774047823086,-13.142727500946876
1003203420425651,-64.9596769172109,-13.000808194650364
1003207416325555,-60.952882445864944,-20.718688209922394
1003204213900005,-68.17012443953739,-20.48586570659672
1003202068802915,-72.10305261730629,-18.358553005449586
1003206351200002,-65.7340849104603,-22.80003635040479
1003208306900001,-61.94780310980035,-12.313983626883928
1003204220300002,-70.02869209780357,-20.779424351737624
1003205171200294,-67.84664519622505,-22.443642636772914
1003207242723028,-62.03049337961882,-20.054168117784805
1003205171700300,-68.63063806939297,-22.273634994181588
1003208310600001,-64.50048220261402,-12.40203162850382
1003207317803019,-58.21979961018985,-19.463596591032932
1003205171500298,-68.25574114098495,-22.451480160819607
1003201292600001,-65.74309832144232,-22.102689684111553
1003205152000077,-66.93536729057516,-20.096820337990902
1003206268000076,-62.98597113244348,-22.684604686708
1003207397200001,-58.322968911951925,-19.73905816993634
1003203366300001,-63.23358341895314,-17.781565388979786
1003207317922016,-61.96919039181805,-13.285463005496664
1003202072900101,-68.7289438173725,-12.81910546348578
1003203402925357,-63.54063045691036,-12.88688952826804
1003205314000542,-67.64299108477609,-20.806243708960565
1003202052302308,-72.07186429007596,-17.257406735453518
1003202069002938,-71.94986533829902,-18.622809500505767
1003205389300001,-66.6051567775815,-20.003256048955123
1003205409825507,-66.35344731956899,-22.523637870002247
1003207357600001,-61.106078013256564,-20.949573741685008
1003207239204047,-60.46908057728635,-20.81487770171492
1003202072901204,-67.88795917601418,-16.558092945518478
1003202072903029,-68.33569611077151,-16.53889263480229
1003202072902006,-69.0188890870831,-15.707351591071644
1003202054102333,-72.2530851652451,-15.905757510152918
1003202014502981,-71.19286872668576,-19.41166364038609
1003202031725592,-70.100194657597,-12.201239509049568
1003201279400230,-64.47220758350115,-19.79976389435412
1003203107401317,-63.80851390948068,-18.253538003482554
1003202072901004,-68.09822260295755,-15.76618428229893
1003207241923020,-62.892751591020904,-18.919271929264628
1003201142600001,-65.70105893076786,-22.206230610733925
1003202018203007,-71.7707943978706,-19.094831076456714
1003208256800001,-64.8586699043014,-11.920381292004432
1003204375000001,-70.37469673390494,-20.854926246922748
1003201343300001,-64.44514872286238,-19.063420828363
1003203103501206,-62.910035137858145,-16.98127433217232
1003209427225958,-67.11221524531956,-11.109597855293448
1003201279400504,-63.09360132141565,-20.133546008826077
1003205151200069,-67.7384305066028,-21.255418476367957
1003205182100420,-65.79015008007649,-19.340452186830603
1003203420525652,-67.1194165081724,-18.963700239474424
1003206188000001,-65.23676751763685,-23.052838160943352
1003201128300001,-62.576775284374456,-20.264732934500287
1003206350700002,-61.56326779923048,-21.91674347511417
1003202082002202,-70.89503831525381,-14.438414796455874
1003202082002203,-70.53421267072936,-15.183023694081568
1003204219400002,-69.66085433479266,-19.180783898621012
1003207223425441,-60.470403081272124,-19.77843768799966
1003207242823029,-62.27472145963668,-20.033210545215105
1003205167200250,-67.42647690436637,-22.609994219994743
1003204205900096,-69.01297497510085,-19.26292888691941
1003205171100293,-67.3609168623356,-22.245500329970035
1003207238404039,-60.941902960902254,-21.33898357541588
1003203095709037,-65.20490428881781,-14.164071803146884
1003203095509034,-65.05522790899404,-13.850054008343589
1003207223411050,-60.81782202134171,-18.500924558574837
1003205171400297,-68.62437915619608,-22.217633870264237
1003207244221045,-60.29949663704656,-13.94358915464042
1003206195100004,-61.11590874417763,-22.143842755542412
1003206193700003,-65.85230558515929,-22.914284170905393
1003204364800001,-70.45543155005447,-20.283446508935874
1003202052102316,-72.03751410939338,-16.91712498029512
1003202022502354,-71.26197903879599,-13.122001057130655
1003206202300009,-65.67736408722376,-22.558208841461862
1003203095309032,-65.84397170064352,-14.787208209780609
1003202023802375,-70.82194472185301,-12.938446546967121
1003207241706218,-62.79150565894184,-19.194762283955765
1003205385400001,-66.5701139560846,-20.40134992857437
1003207356900001,-60.36550750332757,-20.50680143455072
1003203082125885,-64.52560864617932,-13.64049681266044
1003202082025041,-71.28722474328434,-15.006453237672716
1003209426425950,-69.1410571781985,-11.3976645823185
1003205149425040,-65.58477143094098,-21.24040717285434
1003205165000227,-66.8833632017193,-19.562305248289714
1003207223408011,-59.571412328911876,-18.88805375924419
1003202082001702,-70.18623791157981,-16.352552674430452
1003202053625745,-71.09740187244448,-13.650626507267328
1003206402625354,-63.047353141177275,-23.222531747633926
1003207404025371,-59.14570254334763,-20.686899262287486
1003205317200544,-67.44724360941093,-20.713775547876992
1003203109101504,-67.12071049999737,-19.357075866277366
1003207223400006,-61.66318125327153,-18.51143068830198
1003202067002751,-70.57387029224529,-19.62424660320135
1003208256100001,-64.69449851372843,-12.083252851821893
1003202032002527,-70.72020175797168,-12.487257890318045
1003204342600001,-70.1521456780983,-20.629772874338425
1003207223425472,-59.82995759836426,-15.947022518612421
1003203082100158,-65.00129167830463,-16.278603092424014
1003207225511044,-61.5421411541144,-19.61237107693493
1003203101301103,-67.38743710676393,-18.535696292177608
1003203108701414,-63.89892558096561,-18.33314044100857
1003206194925717,-61.982789809987736,-22.764397025300543
1003206187300001,-62.51248810748105,-22.173582829542436
