ID_RECI,LAT,LON,HAB,INHAB,PAIS,N_MESAS,REC,MUN,BOL,CIU,PROV,DEP,URB,DEN_C,DEN
1003202338000001,-16.69044,-67.08649,69,6,Bolivia,1,Sede Social,Inquisivi,True,,Inquisivi,La Paz,ruralaislado,4.75536562932,2.6117921403346562
1003202338100001,-16.78866,-67.08443,166,2,Bolivia,1,Unidad Educativa Mariscal Sucre,Inquisivi,True,,Inquisivi,La Paz,ruralconect,6.1312527383199997,3.0923709613951216
1003202338200001,-16.55579,-67.33664,558,5,Bolivia,3,U. E. Miguillas,Cajuata,True,,Inquisivi,La Paz,ruralconect,355.460639055,8.990960645416907
1003202338300001,-15.222529999999999,-68.89539,161,4,Bolivia,1,Callinsani,Charazani,True,,Bautista Saavedra,La Paz,ruralconect,4.8101898146400002,4.9287478377564335
1003202341000001,-16.736268,-68.060978,399,3,Bolivia,2,Unid. Educ. Condor De Los Andes,Mecapaca,True,,Murillo,La Paz,periurbano,43.689977075000002,24.573712245507025
1003202341100001,-16.673415,-68.13565200000001,433,1,Bolivia,2,U. E. Tuni,Achocalla,True,,Murillo,La Paz,metropol,38.315121717499899,56.23783225120571
1003202341200001,-16.49421,-68.29729,813,13,Bolivia,4,Unidad Educativa Eduardo Avaroa I,El Alto,True,,Murillo,La Paz,metropol,33.574587008599899,650.284604329478
1003202341300001,-17.43627,-69.10415,86,0,Bolivia,1,Col. Tec. Humanistico Topater,Charaña,True,,Pacajes,La Paz,ruralconect,0.19799125304699999,1.3710926982905665
1003202341425765,-15.658299,-68.833016,237,1,Bolivia,1,U. E. Cusahuaya,Chuma,True,,Muñecas,La Paz,ruralaislado,22.104994605000002,13.017149672670167
1003202341525764,-15.697501,-68.811948,249,4,Bolivia,2,U. E. Capayque,Chuma,True,,Muñecas,La Paz,ruralaislado,70.896175865800004,11.057237057519544
1003202341600001,-17.54244,-66.9579,166,0,Bolivia,1,Esc. Simon Bolivar,Colquiri,True,,Inquisivi,La Paz,periurbano,43.2929036897999,6.7073138034893045
1003202341700001,-16.28799,-67.53527,176,2,Bolivia,1,Esc. Colopampa,Chulumani,True,,Sud Yungas,La Paz,ruralaislado,8.6314570426500001,18.8299662026814
1003202341800001,-16.17662,-67.23003,727,15,Bolivia,4,Esc. Pedro Domingo Murillo,La Asunta,True,,Sud Yungas,La Paz,desconocido,desconocido,20.84236112713797
1003202341900001,-17.60931,-67.57115,93,1,Bolivia,1,Esc. Tituza,Papel Pampa,True,,Gualberto Villarroel,La Paz,desconocido,desconocido,4.9511819391385234
1003202344700001,-15.95393,-68.6852,470,2,Bolivia,3,Nucleo Educativo Tahari,Achacachi,True,,Omasuyos,La Paz,ruralconect,83.589115708400001,74.40145273479511
1003202344800001,-15.636029999999998,-69.25439,158,4,Bolivia,1,Unidad Educativa Centro Calangachi,Puerto Acosta,True,,Camacho,La Paz,ruralconect,13.6727901995,8.042509153199425
1003202344900001,-15.600470000000001,-69.11071,250,5,Bolivia,2,Escuela Centro Belen,Puerto Acosta,True,,Camacho,La Paz,ruralconect,53.0839129830999,14.779397096947639
1003202345000001,-15.43503,-68.97206,290,14,Bolivia,2,Unidad Educativa Queñi,Mocomoco,True,,Camacho,La Paz,ruralconect,61.720747303099898,15.752981021352685
1003202345100001,-15.41975,-67.88481999999999,46,0,Bolivia,1,Unidad Educativa Alto Chijini,Guanay,True,,Larecaja,La Paz,ruralconect,8.5059345029600006,11.635808098761114
1003202345200001,-15.81383,-68.73401,212,1,Bolivia,1,Unidad Educativa Huaycho,Combaya,True,,Larecaja,La Paz,ruralaislado,52.583177428100001,16.771669904153875
1003202345300001,-15.289639999999999,-68.20411999999999,736,8,Bolivia,4,U. E. 1ro de Mayo  de Charopampa,Mapiri,True,,Larecaja,La Paz,ruralconect,82.972602768300007,29.15556005991918
1003202345400001,-14.956420000000001,-68.44034,222,3,Bolivia,1,U. E. Correo,Apolo,True,,Franz Tamayo,La Paz,ruralconect,4.1949580559999999,3.192422397293358
1003202345500001,-15.0214,-68.30943,317,12,Bolivia,2,U. E. Munaypata,Apolo,True,,Franz Tamayo,La Paz,ruralaislado,2.9364049973099999,5.431161994595474
1003202345600001,-14.71774,-67.60982,60,0,Bolivia,1,Unidad Educativa Indigena Torewa,Apolo,True,,Franz Tamayo,La Paz,desconocido,desconocido,0.9601147013580639
1003202345700001,-14.955229999999998,-69.29661,263,3,Bolivia,2,U. E. Central Hichocollo,Pelechuco,True,,Franz Tamayo,La Paz,ruralaislado,2.6091971687600002,2.9977643718149696
1003202345800001,-16.59871,-68.91431999999999,205,0,Bolivia,1,Unidad Educativa Wilacollo,Puerto Mayor de Guaqui,True,,Ingavi,La Paz,periurbano,7.8269961454999999,12.589652071137094
1003202345900001,-16.833920000000003,-68.91935,164,3,Bolivia,1,Unidad Educativa Rosa Pata Erben Kalla,La (Marka) San Andrés de Machaca,True,,Ingavi,La Paz,ruralconect,5.1552283063799997,5.303097048163716
1003202346000001,-16.34529,-67.07207,262,2,Bolivia,2,Unidad Educativa Kanamarca,Inquisivi,True,,Inquisivi,La Paz,ruralconect,1.3636895845999999,3.9966242391352624
1003202346100001,-17.48428,-66.84624000000001,194,2,Bolivia,1,Unidad Educativa Marquirivi,Colquiri,True,,Inquisivi,La Paz,ruralaislado,71.110762444299894,8.179216303637515
1003202346200001,-16.07017,-67.0814,477,6,Bolivia,3,Unidad Educativa Nuevos Horizontes,La Asunta,True,,Sud Yungas,La Paz,ruralaislado,0.22127106995199999,12.124873039298558
1003202346300001,-16.02148,-67.1498,1322,16,Bolivia,6,Unidad Educativa Siguani Grande,La Asunta,True,,Sud Yungas,La Paz,ruralaislado,16.666803374899899,32.99285637023028
1003202346400001,-16.348329999999997,-68.63633,323,7,Bolivia,2,Unidad Educativa Cumana,Puerto Pérez,True,,Los Andes,La Paz,periurbano,35.7452939442,13.745798135414864
1003202346500001,-16.040523999999998,-67.665306,582,13,Bolivia,3,Unidad Educativa Puente Armas,Coroico,True,,Nor Yungas,La Paz,ruralconect,3.05024758328,16.206876104278095
1003202346600001,-11.952110000000001,-67.98585600000001,108,2,Bolivia,1,Unidad Educativa El Tigre,Ixiamas,True,,Abel Iturralde,La Paz,ruralaislado,0.121284465891,1.3116204942524814
1003202346700001,-13.78335,-68.06606,100,1,Bolivia,1,Unidad Educativa 10 de Abril,Ixiamas,True,,Abel Iturralde,La Paz,ruralconect,3.04059451522,9.169112282431081
1003202346800001,-13.816139999999999,-67.51065,25,1,Bolivia,1,Escuela Villa Fatima,Ixiamas,True,,Abel Iturralde,La Paz,ruralaislado,1.9831230491299999E-2,0.8980651783819654
1003202346900001,-12.521560000000001,-67.77129000000001,45,13,Bolivia,1,Escuela Puerto Araona,Ixiamas,True,,Abel Iturralde,La Paz,ruralaislado,4.6820379648299999E-2,0.9801994382193684
1003202347000001,-14.379681,-67.583834,243,4,Bolivia,2,Unidad Educativa Central Buena Vista,San Buenaventura,True,,Abel Iturralde,La Paz,desconocido,desconocido,12.517339606957348
1003202347100001,-14.4718,-67.52943,128,2,Bolivia,1,Unidad Educativa San Miguel,San Buenaventura,True,,Abel Iturralde,La Paz,ruralconect,4.3470326725000001,59.95074007427116
1003202347200001,-15.1727,-68.84801,209,5,Bolivia,1,Unidad Educativa Kallurhuaya,Charazani,True,,Bautista Saavedra,La Paz,ruralaislado,1.80728075385,3.8144698490951185
1003202347300001,-15.852970000000001,-67.39731,339,2,Bolivia,2,Unidad Educativa Nueva Llusta 2da,Caranavi,True,,Caranavi,La Paz,ruralconect,14.065161289700001,8.0663631901432
1003202361000001,-15.640039999999999,-67.74178,271,6,Bolivia,2,Esc. Secc. Trapicheponte,Guanay,True,,Larecaja,La Paz,ruralconect,30.7085352345999,5.862097803811899
1003202362100001,-14.77682,-68.93021,133,5,Bolivia,1,U. E. San Miguel de Thapi,Pelechuco,True,,Franz Tamayo,La Paz,ruralaislado,2.0709016288300002,3.6471404487972285
1003202362200001,-14.799479999999999,-68.97952,138,2,Bolivia,1,U. E. Sorapata,Pelechuco,True,,Franz Tamayo,La Paz,ruralaislado,1.01375635267,2.1664285503981136
1003202362300001,-15.26653,-69.00706,160,1,Bolivia,1,Escuela Central Moyapampa,Charazani,True,,Bautista Saavedra,La Paz,ruralaislado,15.413953058000001,10.178656452867095
1003202362400001,-15.20615,-68.68688,117,1,Bolivia,1,U. E. Siatha,Charazani,True,,Bautista Saavedra,La Paz,ruralaislado,1.2097715195100001,4.207326767054569
1003202362500001,-15.19225,-68.93712,109,1,Bolivia,1,Escuela Atique,Charazani,True,,Bautista Saavedra,La Paz,ruralconect,4.8101898146400002,13.55418164951578
1003202362600001,-15.5147,-69.08912,184,0,Bolivia,1,Núcleo Escolar Taypi Ayca,Mocomoco,True,,Camacho,La Paz,ruralconect,44.5719556381,17.621332043576377
1003202362700001,-15.492510000000001,-69.31121999999999,63,1,Bolivia,1,Escuela Chacahuara,Puerto Acosta,True,,Camacho,La Paz,desconocido,desconocido,11.508431953810256
1003202362800001,-15.56903,-68.94691999999999,421,16,Bolivia,2,Escuela Huilacunca,Puerto Mayor de Carabuco,True,,Camacho,La Paz,ruralconect,20.382253390599899,15.201913285852578
1003202362900001,-15.494439999999999,-68.80933,372,1,Bolivia,2,Escuela Seccional Multigrado Upani,Ayata,True,,Muñecas,La Paz,ruralaislado,101.908091759,30.082523509750743
1003202363000001,-15.63676,-68.8721,155,1,Bolivia,1,Escuela Palohuaya,Chuma,True,,Muñecas,La Paz,ruralaislado,81.712960215600006,18.777629476151073
1003202363100001,-16.29834,-68.49313000000001,487,1,Bolivia,3,Colegio Técnico Humanístico Chirapaca,Batallas,True,,Los Andes,La Paz,periurbano,41.020875865599898,60.29985261990217
1003202363200001,-16.63942,-68.93961999999999,176,1,Bolivia,1,Unidad Educativa Simón Bolívar,Desaguadero,True,,Ingavi,La Paz,ruralconect,16.473631431200001,5.562676999117807
1003202363300001,-16.8683,-69.07945,87,0,Bolivia,1,Unidad Educativa Antaquirani,La (Marka) San Andrés de Machaca,True,,Ingavi,La Paz,ruralconect,3.2197678978100002,1.9242949770846929
1003202363400001,-15.990229999999999,-68.61758,608,6,Bolivia,3,Núcleo Escolar Challuyo,Achacachi,True,,Omasuyos,La Paz,ruralconect,213.324678269,50.04038297323873
1003202363500001,-17.17401,-68.08076,182,1,Bolivia,1,Colegio José Ballivián,Ayo Ayo,True,,Aroma,La Paz,ruralconect,16.169392246200001,6.121500068227358
1003202363600001,-17.38552,-67.82571999999999,253,0,Bolivia,2,Unidad Educativa Bartolina Sisa A,Sicasica,True,,Aroma,La Paz,ruralconect,13.4229874815,6.0207837939367375
1003202363700001,-17.57708,-68.39203,93,1,Bolivia,1,Unidad Educativa Huajruma,Santiago de Callapa,True,,Pacajes,La Paz,desconocido,desconocido,1.801582436431664
1003202367500001,-15.59869,-67.39796,388,1,Bolivia,2,U. E. Caserio Nueve,Alto Beni,True,,Caranavi,La Paz,ruralconect,25.594107119699899,18.311959477940917
1003202372000001,-15.53868,-69.31891999999999,154,1,Bolivia,1,Unidad Educativa Orurillo,Puerto Acosta,True,,Camacho,La Paz,ruralconect,3.3157983115,11.477979176476346
1003202372100001,-15.229970000000002,-68.62227,141,1,Bolivia,1,Unidad Educativa Villa Rosario,Ayata,True,,Muñecas,La Paz,ruralaislado,10.6483887844,3.380600843476475
1003202372200001,-16.63196,-68.24085,86,0,Bolivia,1,Unidad Educativa Batalla De Ingavi,Viacha,True,,Ingavi,La Paz,metropol,19.5394537849999,336.20930078129777
1003202382300001,-15.645979999999998,-69.21049000000001,235,0,Bolivia,1,U.E. Parajachi II,Puerto Acosta,True,,Camacho,La Paz,ruralconect,23.4547950551,13.279290204926419
1003202382500001,-16.4995,-67.43041,45,0,Bolivia,1,U.E. Siquiljara,Irupana,True,,Sud Yungas,La Paz,ruralconect,20.266903631800002,20.092238453055394
1003202382700001,-16.480610000000002,-67.39616,207,0,Bolivia,1,U.E. Nucleo Alejandro Perez,Irupana,True,,Sud Yungas,La Paz,ruralconect,24.102205360900001,11.52243838596404
1003202382800001,-16.624589999999998,-67.53439,124,0,Bolivia,1,U.E. Curihuati,Irupana,True,,Sud Yungas,La Paz,ruralaislado,20.5581335534999,2.9014512097521963
1003202383200001,-16.29054,-67.29982,503,1,Bolivia,3,U.E. Santa Rosa,La Asunta,True,,Sud Yungas,La Paz,ruralconect,20.229032064399899,35.14624611188873
1003202383500001,-16.63638,-68.576619,400,0,Bolivia,2,U.E. Callamarca,Laja,True,,Los Andes,La Paz,periurbano,30.0279577581999,15.333263512014234
1003202383700001,-16.68419,-68.50605999999999,224,0,Bolivia,1,U.E. Gualberto Villarroel de Sacacani,Laja,True,,Los Andes,La Paz,periurbano,6.0983919455100004,9.56658441049882
1003202383900001,-17.32532,-68.15555,210,0,Bolivia,1,U.E. Kellhuiri,Umala,True,,Aroma,La Paz,ruralconect,7.4687176334299998,6.159640209047831
1003202384100001,-16.75592,-68.08725,514,1,Bolivia,3,U.E. Juan José Torrez,Calamarca,True,,Aroma,La Paz,periurbano,26.4519980657,22.860197826958665
1003202389800001,-15.588799,-67.306659,234,0,Bolivia,1,U. E. Villa Litoral,Alto Beni,True,,Caranavi,La Paz,ruralconect,34.668744778099899,25.131178498443074
1003202389900001,-15.609614,-67.247881,396,0,Bolivia,2,U. E. Villa El Porvenir,Alto Beni,True,,Caranavi,La Paz,ruralconect,20.7782886916,37.955136475359296
1003202390000001,-15.563143,-67.376402,178,0,Bolivia,1,U. E. Puente Alto Beni,Alto Beni,True,,Caranavi,La Paz,ruralconect,90.789549590199897,30.805071981977193
1003202401925335,-12.045553,-67.697687,230,9,Bolivia,1,U.E. Manurimi,Ixiamas,True,,Abel Iturralde,La Paz,ruralaislado,4.6820379648299999E-2,3.014618239349594
1003202407625481,-15.5755,-69.2388,264,0,Bolivia,2,U.E. Pococata,Puerto Acosta,True,,Camacho,La Paz,ruralconect,96.494053945299896,11.981245845935035
1003202407725482,-17.3383,-66.8915,211,0,Bolivia,1,U.E. Llanquera,Colquiri,True,,Inquisivi,La Paz,ruralaislado,7.8499339155300003,10.097475410590997
1003202410825517,-15.68075,-69.000922,175,3,Bolivia,1,U.E. Mollipongo,Puerto Mayor de Carabuco,True,,Camacho,La Paz,ruralconect,12.1736614641,6.345378962855413
1003202412725544,-16.162151,-67.13695899999999,724,0,Bolivia,4,U.E. Luis Ramos,La Asunta,True,,Sud Yungas,La Paz,ruralaislado,10.2274673918999,35.04668297091608
1003202416525558,-16.860001,-67.875119,52,0,Bolivia,1,U. E. Huayca,Sapahaqui,True,,Loayza,La Paz,ruralaislado,5.4705498238099999,4.366223080269485
1003202416625559,-17.110112,-67.48928199999999,167,0,Bolivia,1,U.E. Conchamarca,Yaco,True,,Loayza,La Paz,ruralaislado,26.051832590699899,6.276552523858594
1003202417725609,-16.417004000000002,-67.424229,208,0,Bolivia,1,U.E. Lejna,Irupana,True,,Sud Yungas,La Paz,ruralconect,13.2705648154,28.229253918748675
1003202417825610,-16.593571,-67.741334,565,0,Bolivia,3,U.E. Totoral,Irupana,True,,Sud Yungas,La Paz,ruralconect,11.755552356700001,18.698745636432406
1003202417925611,-17.592135,-68.041433,61,0,Bolivia,1,U.E. Bolivia,San Pedro de Curahuara,True,,Gualberto Villarroel,La Paz,ruralconect,3.42545273048,1.4085445164456698
1003202418025612,-16.913372,-67.989489,48,0,Bolivia,1,U.E. Antofagasta,Sapahaqui,True,,Loayza,La Paz,ruralaislado,10.3577547567,13.541054062217643
1003202418125613,-16.542281,-68.24288299999999,2027,0,Bolivia,10,U.E. República Bolivariana de Venezuela,Laja,True,,Los Andes,La Paz,metropol,22.481962418199899,2614.633454995427
1003202418225614,-15.995268,-69.18798199999999,256,0,Bolivia,2,U.E. Challapampa,Copacabana,True,,Manco Kapac,La Paz,ruralaislado,1.32155118831,11.26591760056434
1003202418325615,-17.023441000000002,-67.604334,284,0,Bolivia,2,U.E. Eduardo Abaroa,Luribay,True,,Loayza,La Paz,desconocido,desconocido,18.703520684399336
1003202418425616,-15.642917,-67.27300100000001,143,0,Bolivia,1,U.E. Mercedes,Alto Beni,True,,Caranavi,La Paz,ruralconect,24.705465822800001,5.867683405186489
1003202426025946,-14.002073000000001,-68.955079,148,0,Bolivia,1,U. E. San Fermín,Apolo,True,,Franz Tamayo,La Paz,desconocido,desconocido,1.4489700146021396
1003202426125947,-16.046696,-68.003396,130,0,Bolivia,1,U. E. Huaylipaya,Nuestra Señora de La Paz,True,,Murillo,La Paz,ruralaislado,3.6098176183600001,2.921112431910377
1003202435226052,-17.000784,-68.114135,381,0,Bolivia,2,U.E. Porvenir de Cañuma,Calamarca,True,,Aroma,La Paz,periurbano,37.748032824299898,22.056978430695033
1003202435326053,-17.425513,-68.110557,88,0,Bolivia,1,U.E. Cayriri,Umala,True,,Aroma,La Paz,ruralconect,4.6163608490300003,3.735307764066813
1003202435426054,-16.789807,-68.33375600000001,265,0,Bolivia,2,U.E. Bartolina Sisa,Viacha,True,,Ingavi,La Paz,periurbano,19.466691324900001,7.63974433124611
1003202435526055,-16.978626000000002,-67.673948,138,0,Bolivia,1,U.E. Vilacora,Luribay,True,,Loayza,La Paz,ruralconect,12.7850535239,23.14358880590029
1003203082100101,-17.355,-66.1899,5092,140,Bolivia,24,Escuela IV Centenario,Cochabamba,True,,Cercado,Cochabamba,metropol,23.952023892100001,3145.3627006793977
1003203082100102,-17.3427,-66.1786,7610,97,Bolivia,35,Escuela Central Taquiña C,Cochabamba,True,,Cercado,Cochabamba,metropol,23.952023892100001,2677.8847807517805
1003203082100103,-17.3547,-66.1675,5613,128,Bolivia,26,Colegio Marista Nuestra Señora Del Pilar,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3394.4820050895783
1003203082100104,-17.3624,-66.1893,4684,93,Bolivia,22,U. E. Raymundo Herman,Cochabamba,True,,Cercado,Cochabamba,metropol,131.172563537999,3620.687668072077
1003203082100105,-17.3977,-66.1518,3064,81,Bolivia,14,Colegio Hispano Boliviano,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3693.8094166852247
1003203082100106,-17.3638,-66.1764,5793,152,Bolivia,27,Colegio Nacional Mixto Cochabamba,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4279.981968923652
1003203082100107,-17.3646,-66.1653,3465,69,Bolivia,16,Unidad Educativa Club De Leones,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4004.6180201608345
1003203082100108,-17.3614,-66.1588,4338,103,Bolivia,20,Escuela Mixta Fiscal Temporal A,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3526.592731654601
1003203082100109,-17.3619,-66.16199999999999,5772,89,Bolivia,27,Colegio Marista,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3686.238247604201
1003203082100111,-17.3618,-66.1473,4227,94,Bolivia,20,Colegio Federico Froebel,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3098.856617790712
1003203082100112,-17.372,-66.1439,5611,158,Bolivia,26,Universidad Catolica,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3560.064384833835
1003203082100113,-17.381,-66.1526,2812,91,Bolivia,13,Instituto Eduardo Laredo,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4026.1510402261547
1003203082100114,-17.3689,-66.1543,7541,167,Bolivia,35,Instituto Americano,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3828.485176525023
1003203082100115,-17.368,-66.1581,1527,48,Bolivia,7,Colegio Jaime Escalante,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3933.4588591168817
1003203082100116,-17.377,-66.1577,2390,89,Bolivia,11,Centro Inmaculada Concepcion,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4327.507296864782
1003203082100117,-17.3713,-66.1615,1656,36,Bolivia,8,Escuela Maryknoll,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4301.833508264237
1003203082100119,-17.3694,-66.1748,4409,117,Bolivia,20,Escuela Jose Maria Santivañez,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4751.607313758785
1003203082100120,-17.3777,-66.1675,5402,134,Bolivia,25,Colegio Maryknoll,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4738.228428818637
1003203082100121,-17.3811,-66.1663,1805,25,Bolivia,9,Liceo Guindalina Loayza,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4574.064407326426
1003203082100122,-17.38,-66.1743,2938,64,Bolivia,14,Colegio Venezuela,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4940.335730830007
1003203082100123,-17.3784,-66.1818,2972,41,Bolivia,14,Colegio Richard Von Weizacker,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4668.315169911731
1003203082100125,-17.3737,-66.1878,7000,157,Bolivia,32,Colegio Branco Petricevic,Cochabamba,True,,Cercado,Cochabamba,metropol,79.224374761600004,4393.8844074013805
1003203082100126,-17.3847,-66.1752,3240,79,Bolivia,15,Colegio Albert Einstein,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4762.092482044532
1003203082100128,-17.3837,-66.1978,3186,72,Bolivia,15,Seminario San Jose,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3610.5207438915277
1003203082100129,-17.3892,-66.2034,2611,40,Bolivia,12,Esc. Fiscal Juan XXIII A  Juancito Pinto,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3122.767492345769
1003203082100130,-17.3983,-66.2045,3382,59,Bolivia,16,Unidad Educativa Maria Emilia Riquelme (Ex Maria Cristina),Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,2750.8308045086133
1003203082100131,-17.3976,-66.1939,6892,117,Bolivia,32,Escuela Gutierrez Mariscal,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3298.93254227805
1003203082100132,-17.3867,-66.1855,5481,145,Bolivia,25,Escuela Antofagasta,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,4142.171939954386
1003203082100133,-17.397000000000002,-66.1866,6285,145,Bolivia,29,Centro Particular Geronimo De Osorio,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3683.099698097554
1003203082100134,-17.3983,-66.1843,3074,80,Bolivia,14,Unidad Educativa Esteban Arze,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3745.6608205716493
1003203082100135,-17.3844,-66.1672,1906,62,Bolivia,9,Escuela Jose Gabriel De Gumucio,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4498.605337784767
1003203082100136,-17.3906,-66.172,4641,112,Bolivia,22,Colegio Cristo Rey,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4434.707838224655
1003203082100137,-17.3896,-66.1697,2716,72,Bolivia,13,Colegio Paulo VI,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4401.260289393835
1003203082100140,-17.3894,-66.1608,3395,139,Bolivia,16,Colegio La Salle,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4127.342151639319
1003203082100141,-17.3916,-66.1581,1124,19,Bolivia,6,Colegio Boliviano Argentino,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3988.2405449257913
1003203082100142,-17.3954,-66.1585,2936,81,Bolivia,14,Colegio Abaroa,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3905.4909705298933
1003203082100143,-17.3957,-66.1635,832,13,Bolivia,4,Unidad Educativa Daniel Salamanca (Ex Colegio Nal. Mixto 6 De Agosto),Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4023.610737618691
1003203082100144,-17.3912,-66.1527,2543,59,Bolivia,12,Colegio Aleman Santa Maria,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3837.4054263604285
1003203082100145,-17.3825,-66.15100000000001,4807,103,Bolivia,22,Colegio Don Bosco,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3936.051211383572
1003203082100146,-17.3873,-66.1466,2109,67,Bolivia,10,Colegio Loyola,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3705.2081406490233
1003203082100147,-17.392,-66.1513,1146,22,Bolivia,6,Escuela Wilge Rodriguez,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3781.7969224283765
1003203082100148,-17.3812,-66.14399999999999,1657,55,Bolivia,8,Unidad Educativa Domingo Savio (Ex Lorenzo Filho),Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3678.1507583754737
1003203082100149,-17.3893,-66.1435,2248,54,Bolivia,11,Escuela Gualberto Villarroel,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3581.694162057801
1003203082100150,-17.3944,-66.1392,4537,102,Bolivia,21,Liceo  Mercedes Candia De Ovando,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3419.816854209619
1003203082100151,-17.3982,-66.1395,4142,127,Bolivia,19,Colegio San Rafael,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3407.5228755860576
1003203082100152,-17.4001,-66.1464,1686,45,Bolivia,8,Escuela Walter Vallejo,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3539.483711875525
1003203082100153,-17.3935,-66.1534,1993,61,Bolivia,9,Colegio Bolivar,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3813.1027414383702
1003203082100155,-17.4051,-66.1476,2922,78,Bolivia,14,Unidad Educativa San Miguel,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3495.922923481966
1003203082100156,-17.4073,-66.1501,6388,223,Bolivia,29,Colegio Amor de Dios,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3498.849253790011
1003203082100157,-17.402,-66.1545,2028,35,Bolivia,10,Colegio Pio XII,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3666.843090671009
1003203082100158,-17.402,-66.1572,1463,35,Bolivia,7,Escuela Bolivar,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3717.1620936492227
1003203082100159,-17.4139,-66.1593,1070,24,Bolivia,5,Centro Kanata,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3450.6289813783283
1003203082100160,-17.3986,-66.1606,163,3,Bolivia,1,(Cárcel) Penitenciaria San Sebastian Mujeres,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,3872.406747202098
1003203082100161,-17.4049,-66.1674,5514,131,Bolivia,25,Colegio La Salle Fiscal,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3808.607226175941
1003203082100162,-17.3964,-66.1686,3663,71,Bolivia,17,Liceo Adela Zamudio,Cochabamba,True,,Cercado,Cochabamba,metropol,7025.6028130100003,4127.025548531669
1003203082100164,-17.4072,-66.1766,5395,142,Bolivia,25,Unidad Educativa Santa Maria Micaela,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3756.0318377713593
1003203082100165,-17.4151,-66.1663,7294,256,Bolivia,34,Esc. Republica Del Peru O I. Vasquez,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3455.95466296843
1003203082100166,-17.4191,-66.1626,1890,48,Bolivia,9,Unidad Educativa Estados Unidos,Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3320.5254938927496
1003203082100167,-17.4142,-66.1576,2676,91,Bolivia,13,Colegio Yugoslavia ( Ex Mariscal Santa Cruz),Cochabamba,True,,Cercado,Cochabamba,metropol,4.82611675375,3432.570334250598
