"LAT","LON","ID_RECI","HAB","INHAB","PAIS","N_MESAS","REC","MUN","BOL","CIU","PROV","DEP","URB","DEN_C"
-18.040578,-67.018092,"1003204364200001",296,0,"Bolivia",2,"U. E. K'Asa Huasa","Paria (Soracachi)",TRUE,NA,"Cercado","Oruro","periurbano","4.0877312524200002"
-17.817094,-66.923884,"1003204364300001",314,1,"Bolivia",2,"Esc. Seccional Condorchinoca","Paria (Soracachi)",TRUE,NA,"Cercado","Oruro","periurbano","17.4427627204999"
-17.736926,-67.626847,"1003204364400001",151,1,"Bolivia",1,"U. E. Victor Paz Estensoro","Caracollo",TRUE,NA,"Cercado","Oruro","ruralconect","0.50937206612700003"
-17.80602,-67.41305,"1003204364500001",108,2,"Bolivia",1,"Esc. Seccional Ancotanga","Caracollo",TRUE,NA,"Cercado","Oruro","periurbano","2.9037141398399999"
-19.118479,-66.767525,"1003204364600001",148,0,"Bolivia",1,"U. E. Villa Verde","Santiago de Huari",TRUE,NA,"Sebastián Pagador","Oruro","ruralaislado","9.2587234509700007"
-19.292601,-66.751494,"1003204364700001",66,0,"Bolivia",1,"U. E. Lucumpaya","Santiago de Huari",TRUE,NA,"Sebastián Pagador","Oruro","ruralconect","8.4433499940400001"
-18.25961,-67.93131,"1003204364800001",140,0,"Bolivia",1,"U. E. Eduardo Avaroa","Corque",TRUE,NA,"Carangas","Oruro","ruralconect","3.3505948441900002"
-17.796053,-67.610227,"1003204370200001",77,0,"Bolivia",1,"U. E. Adela Zamudio B","Caracollo",TRUE,NA,"Cercado","Oruro","ruralconect","4.3174319928299996"
-18.10496,-67.00506,"1003204370300001",217,2,"Bolivia",1,"Esc. Adolfo Mier","Machacamarca",TRUE,NA,"Pantaleón Dalence","Oruro","periurbano","2.98109239843"
-18.284498,-67.870612,"1003204370400001",161,0,"Bolivia",1,"U. E. Condoriri","Corque",TRUE,NA,"Carangas","Oruro","ruralconect","3.3505948441900002"
-17.97688,-67.569353,"1003204370500001",33,4,"Bolivia",1,"Casa Comunal","Toledo",TRUE,NA,"Saucarí","Oruro","ruralconect","1.7693153348599999"
-18.903093,-68.532549,"1003204370600001",119,0,"Bolivia",1,"Esc. Jose Maria Montaño","Sabaya",TRUE,NA,"Sabaya","Oruro","ruralconect","6.9116967168699999"
-17.811687,-66.845811,"1003204370700001",272,5,"Bolivia",2,"Esc. Multigrado Cullcupampa","Paria (Soracachi)",TRUE,NA,"Cercado","Oruro","desconocido","desconocido"
-19.045902,-66.192687,"1003204370800001",213,1,"Bolivia",1,"U. E. Cochuyo","Challapata",TRUE,NA,"Abaroa","Oruro","ruralconect","8.1640597985099905"
-18.537206,-66.665736,"1003204370900001",41,0,"Bolivia",1,"U. E. Chiritambo","Challapata",TRUE,NA,"Abaroa","Oruro","ruralconect","2.87367633162"
-18.34178,-67.53616,"1003204371000001",111,2,"Bolivia",1,"Esc. Seccional Villa Remedios","Corque",TRUE,NA,"Carangas","Oruro","ruralconect","7.7113988503100002"
-18.73893,-68.513404,"1003204371100001",45,0,"Bolivia",1,"Casa Comunal","Sabaya",TRUE,NA,"Sabaya","Oruro","ruralconect","0.55499843850899999"
-17.816573,-67.078572,"1003204371200001",230,0,"Bolivia",1,"U. E. Calapata","Paria (Soracachi)",TRUE,NA,"Cercado","Oruro","ruralaislado","4.2692022925300002"
-18.790483,-68.610606,"1003204371300001",101,0,"Bolivia",1,"Esc. Franz Tamayo","Sabaya",TRUE,NA,"Sabaya","Oruro","ruralaislado","1.19568599988"
-17.954135,-67.358517,"1003204373500001",239,2,"Bolivia",1,"U.Esc. Marcelo Quiroga Santa Cruz","Caracollo",TRUE,NA,"Cercado","Oruro","periurbano","6.38269364742"
-17.663874,-66.994121,"1003204374200002",132,0,"Bolivia",1,"U. E. Mcal. Antonio Jose De Sucre","Paria (Soracachi)",TRUE,NA,"Cercado","Oruro","periurbano","5.5438859634700002"
-17.778003,-66.885789,"1003204374300001",271,0,"Bolivia",2,"U. Esc. Simon Bolivar","Paria (Soracachi)",TRUE,NA,"Cercado","Oruro","periurbano","13.725687128400001"
-18.588613,-68.239908,"1003204374400001",76,0,"Bolivia",1,"Casa Comunal","Escara",TRUE,NA,"Litoral","Oruro","ruralconect","0.81572037372100004"
-18.738113,-68.315736,"1003204374700001",107,0,"Bolivia",1,"Casa Comunal","Cruz de Machacamarca",TRUE,NA,"Litoral","Oruro","ruralconect","0.81572037372100004"
-18.791395,-68.807915,"1003204374800001",56,0,"Bolivia",1,"Iglesia","Sabaya",TRUE,NA,"Sabaya","Oruro","ruralaislado","1.19568599988"
-19.004355,-68.474281,"1003204374900001",140,0,"Bolivia",1,"Casa Comunal","Sabaya",TRUE,NA,"Sabaya","Oruro","ruralconect","1.1171112705299999"
-19.210222,-68.389138,"1003204375000001",117,0,"Bolivia",1,"U. E.  Concepcion Comujo","Sabaya",TRUE,NA,"Sabaya","Oruro","ruralconect","0.82020044313700002"
-18.024121,-67.376759,"1003204375100001",113,0,"Bolivia",1,"Casa Comunal","Toledo",TRUE,NA,"Saucarí","Oruro","periurbano","2.7769799389799998"
-18.208978,-67.783669,"1003204385000001",134,0,"Bolivia",1,"U.E. Huayllapacha","Corque",TRUE,NA,"Carangas","Oruro","ruralaislado","2.66056968479"
-18.248551,-66.928394,"1003204385100001",105,1,"Bolivia",1,"U.E. Libertador Simon Bolivar","Poopó",TRUE,NA,"Poopó","Oruro","ruralconect","21.2296765822"
-19.179889,-66.493514,"1003204390700001",120,0,"Bolivia",1,"U.E. Nazacara","Santiago de Huari",TRUE,NA,"Sebastián Pagador","Oruro","desconocido","desconocido"
-18.28287,-66.680746,"1003204390800001",303,0,"Bolivia",2,"U.E. Tayaquira","Huanuni",TRUE,NA,"Pantaleón Dalence","Oruro","ruralconect","8.3599759589199998"
-18.403781,-67.491011,"1003204401525331",81,0,"Bolivia",1,"Casa Comunal Central Molloco","Toledo",TRUE,NA,"Saucarí","Oruro","ruralconect","2.1928882323600001"
-18.274231,-66.747481,"1003204401625332",97,0,"Bolivia",1,"U.E. Mariscal Sucre De Tarucamarca","Huanuni",TRUE,NA,"Pantaleón Dalence","Oruro","periurbano","14.981771777900001"
-18.496569,-66.960207,"1003204401725333",54,0,"Bolivia",1,"U.E. German Busch","Poopó",TRUE,NA,"Poopó","Oruro","ruralconect","6.27698918891"
-17.910333,-68.022179,"1003204401825334",87,0,"Bolivia",1,"U.E. Centro Revito","Totora",TRUE,NA,"San Pedro de Totora","Oruro","ruralconect","2.50862463111"
-18.242717,-66.883943,"1003204408625494",429,0,"Bolivia",2,"U.E. Gualberto Villarroel","Huanuni",TRUE,NA,"Pantaleón Dalence","Oruro","periurbano","14.016210424800001"
-18.481083,-66.782364,"1003204412825545",116,1,"Bolivia",1,"U.E. Franz Tamayo","Antequera",TRUE,NA,"Poopó","Oruro","ruralconect","3.29382542935"
-17.846556,-67.881165,"1003204416725560",149,0,"Bolivia",1,"Casa Comunal Mitma Marka","Huayllamarca",TRUE,NA,"Nor Carangas","Oruro","desconocido","desconocido"
-18.443629,-67.434255,"1003204417425575",93,0,"Bolivia",1,"Casa Comunal Jacha Ullami","Toledo",TRUE,NA,"Saucarí","Oruro","ruralconect","1.9720678677500001"
-19.225019,-66.396129,"1003204417525576",118,0,"Bolivia",1,"U.E. Challamayo","Santiago de Huari",TRUE,NA,"Sebastián Pagador","Oruro","ruralaislado","4.1476797121500004"
-19.583608,-65.75751,"1003205149400001",1520,19,"Bolivia",7,"Esc. Simon Rodriguez","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58196,-65.75753,"1003205149400002",860,13,"Bolivia",4,"Col. Carlos Medinaceli","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.590006,-65.753992,"1003205149400004",525,14,"Bolivia",3,"Esc. Modesto Omiste","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58885,-65.75495,"1003205149400005",588,11,"Bolivia",3,"Esc. 1ro de Abril","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59038,-65.75183,"1003205149400007",553,16,"Bolivia",3,"Esc. Antonio Quijarro","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.5843,-65.7532,"1003205149400010",1041,28,"Bolivia",5,"Coleg. Bancario","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58005,-65.75632,"1003205149400011",1100,10,"Bolivia",5,"Esc. San Jose","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58171,-65.75475,"1003205149400012",2746,42,"Bolivia",13,"Esc. Litoral","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59232,-65.75468,"1003205149400013",1320,19,"Bolivia",6,"Esc. Copacabana","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.591118,-65.747482,"1003205149400015",2035,49,"Bolivia",10,"Esc. Benicio Montero Mallo","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.597309,-65.748461,"1003205149400016",1603,43,"Bolivia",8,"Kinder Concepcion","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59578,-65.74538,"1003205149400017",2640,51,"Bolivia",12,"Coleg. Luis Espinal","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58199,-65.75164,"1003205149400018",1660,43,"Bolivia",8,"Esc. Jose A.Zampa","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58254,-65.752358,"1003205149400019",1829,26,"Bolivia",9,"Coleg. Cristo Maestro","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.603347,-65.744953,"1003205149400020",1576,38,"Bolivia",8,"Esc. Jaime Mendoza","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.579605,-65.751136,"1003205149400021",3520,71,"Bolivia",16,"Esc. Daniel Campos","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58,-65.749,"1003205149400024",3300,76,"Bolivia",15,"Centro Ed. Fray Vicente Bernedo","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59545,-65.74593,"1003205149400025",1760,44,"Bolivia",8,"Esc. L. Subieta Sagarnaga","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58537,-65.75298,"1003205149400027",1119,14,"Bolivia",5,"Coleg. Don Bosco","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58554,-65.75343,"1003205149400028",340,9,"Bolivia",2,"Esc. Gregorio Barriga","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.57224,-65.76543,"1003205149400029",3300,45,"Bolivia",15,"Fe y Alegría y San Clemente","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.58645,-65.74941,"1003205149400030",1229,18,"Bolivia",6,"Unid. Educ. Oscar Alfaro","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59555,-65.75404,"1003205149400031",1320,30,"Bolivia",6,"Esc. Gualberto Villarroel","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59103,-65.75263,"1003205149400032",1140,18,"Bolivia",6,"Colegio Franciscano","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59519,-65.74934,"1003205149400033",1760,32,"Bolivia",8,"Coleg. Antofagasta","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59216,-65.75833,"1003205149400035",2640,39,"Bolivia",12,"Esc. Cleto Loayza","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.585628,-65.746262,"1003205149400036",1760,31,"Bolivia",8,"Kinder Ismael Montes","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58211,-65.7597,"1003205149400038",1771,29,"Bolivia",8,"Col. 31 de Octubre","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58034,-65.76199,"1003205149400039",2265,29,"Bolivia",11,"Coleg. David Berrios","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.582942,-65.759654,"1003205149400040",2860,56,"Bolivia",13,"U.E. 31 de Octubre","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.57706,-65.76611,"1003205149400042",2860,58,"Bolivia",13,"Esc. Topater","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.575047,-65.761414,"1003205149400043",2200,34,"Bolivia",10,"Esc. Enrique Viana","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.59209,-65.76686,"1003205149400044",2835,74,"Bolivia",13,"Esc. German Busch","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.586251,-65.780703,"1003205149400045",2611,24,"Bolivia",12,"Esc. 6 de Junio","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.549193,-65.720475,"1003205149400046",758,27,"Bolivia",4,"Esc. Karachipampa","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","7.4567460631999998"
-19.559612,-65.760502,"1003205149400050",3300,40,"Bolivia",15,"Esc. Kenny Prieto Melgarejo","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.57199,-65.75602,"1003205149400483",1810,22,"Bolivia",9,"Mariscal Santa Cruz","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.57676,-65.77334,"1003205149400484",3520,48,"Bolivia",16,"Unidad Educativa Juan Pablo II","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.562805,-65.770822,"1003205149400571",1540,33,"Bolivia",7,"Col. Divino Maestro","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.584182,-65.750598,"1003205149400572",1161,17,"Bolivia",6,"Esc. Salvador Revilla","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.57251,-65.75098,"1003205149400573",3080,70,"Bolivia",14,"U.E. Antonio Jose De Sucre","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59098,-65.7385,"1003205149400588",1760,23,"Bolivia",8,"Unidad Educativa Villa Colon","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59069,-65.75861,"1003205149400589",1067,21,"Bolivia",5,"Instituto San Juan","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58758,-65.75143,"1003205149425027",1405,31,"Bolivia",7,"Escuela José Alonso De Ibáñez","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.57146,-65.76514,"1003205149425028",725,5,"Bolivia",4,"Instituto I.S.E.C.","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.57669,-65.75887,"1003205149425031",3572,86,"Bolivia",17,"Esc. Cobija","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.582571,-65.770757,"1003205149425033",1592,25,"Bolivia",8,"Esc. Boliviano Alemán","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.588884,-65.78304,"1003205149425036",357,9,"Bolivia",2,"(Cárcel) Penal de Cantumarca","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.59069,-65.74564,"1003205149425037",2394,41,"Bolivia",11,"Esc. Jose Maria Linares","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58251,-65.75697,"1003205149425039",934,14,"Bolivia",5,"Col. Aniceto Arce","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.586291,-65.743696,"1003205149425040",3520,55,"Bolivia",16,"Unidad Educativa Mejillones","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.595351,-65.74899,"1003205149425041",2075,51,"Bolivia",10,"Esc. 12 de Abril","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.570364,-65.772727,"1003205149425042",3524,51,"Bolivia",16,"Esc. Jesus de Nazaret","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.567826,-65.74791,"1003205149425044",1760,27,"Bolivia",8,"U.E. Humberto Iporre Salinas","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58914,-65.75475,"1003205149425046",1772,26,"Bolivia",8,"Unidad Educativa Santa Rosa","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.58194,-65.73939,"1003205149425047",1239,3,"Bolivia",6,"U.E. Dr. Gonzalo Calderon Rios","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.59194,-65.76209,"1003205149425048",1788,19,"Bolivia",9,"U.E. Don Bosco B","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.56903,-65.75775,"1003205149425050",888,1,"Bolivia",4,"U.E. Cecilio Guzman Rojas","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.59495,-65.73374,"1003205149425052",27,0,"Bolivia",1,"U.E. 1º de Mayo San Idelfonso","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.56683,-65.76564,"1003205149425504",1664,20,"Bolivia",8,"U.E. Elizardo Perez","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.55191,-65.76522,"1003205149425505",111,0,"Bolivia",1,"U.E. Jesus Valle","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","14.7975581276"
-19.573995,-65.747849,"1003205149425638",1183,0,"Bolivia",6,"U.E. Liceo de Señoritas Maria Gutierrez","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.578282,-65.75123,"1003205149431101",880,10,"Bolivia",4,"Jardin de Niños San Roque (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.584045,-65.751757,"1003205149431102",1842,39,"Bolivia",9,"U. E. Tomás Frías (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.584577,-65.73027,"1003205149431103",3880,56,"Bolivia",18,"U. E. Elizardo Perez, Villa Victoria (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","7.4567460631999998"
-19.585878,-65.743234,"1003205149431104",1845,41,"Bolivia",9,"U. E. Ismael Montes ""B"" (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.584344,-65.750448,"1003205149431105",1100,18,"Bolivia",5,"Carrera de Enfermería (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.587725,-65.751028,"1003205149431106",1845,35,"Bolivia",9,"Colegio Juan Manuel Calero (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.593287,-65.744417,"1003205149431107",1687,32,"Bolivia",8,"U. E. Mixta Manuel Belgrano (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.582652,-65.760032,"1003205149431108",793,20,"Bolivia",4,"U. E. 31 de Octubre ""A"" Nivel Inicial (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.594886,-65.749384,"1003205149431109",660,6,"Bolivia",3,"U. E. Kinder Minero (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.596935,-65.752393,"1003205149431110",1352,38,"Bolivia",7,"Instituto Tecnológico Superior Potosí - ETA Potosí (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.592245,-65.753655,"1003205149431111",1315,21,"Bolivia",6,"Colegio Otto Felipe Braun (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.595886,-65.744901,"1003205149431112",561,20,"Bolivia",3,"Inicial Luis Subieta Sagárnaga (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.588863,-65.752975,"1003205149431113",2079,28,"Bolivia",10,"Colegio Nacional Pichincha (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.580189,-65.756101,"1003205149431114",849,16,"Bolivia",4,"Kindergarten Potosí (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.572754,-65.755657,"1003205149431115",660,7,"Bolivia",3,"Kinder Mariscal Andrés de Santa Cruz (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.572043,-65.752204,"1003205149431116",3080,35,"Bolivia",14,"E.S.F.M. Eduardo Avaroa (normal) (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.566432,-65.76603,"1003205149431117",1173,29,"Bolivia",6,"Centro de Educación Especial San Juan (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.576839,-65.773103,"1003205149431118",880,7,"Bolivia",4,"Kinder Juan Pablo II (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.575205,-65.773291,"1003205149431119",440,0,"Bolivia",2,"Coliseo de Techo Azul (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.575311,-65.774693,"1003205149431120",804,3,"Bolivia",4,"Coliseo de Techo Ocre (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.561264,-65.75398,"1003205149431121",1926,18,"Bolivia",9,"U. E. Hugo Chávez Frías (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.57481,-65.760703,"1003205149431122",880,16,"Bolivia",4,"Jardín de Infantes Niño Jesús (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.571279,-65.760655,"1003205149431123",1563,32,"Bolivia",8,"Carrera de Economía (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.581526,-65.761583,"1003205149431124",1761,27,"Bolivia",8,"U. E. 21 de enero (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.57243,-65.749979,"1003205149431125",872,26,"Bolivia",4,"Instituto Nuevo Amanecer (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","4150.7153130099896"
-19.557725,-65.749626,"1003205149431126",1840,25,"Bolivia",9,"Centro Tecnológico Boliviano del Litio (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.562339,-65.770786,"1003205149431127",1774,32,"Bolivia",8,"Col. Divino Maestro C (Temporal)","Potosí",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.220151,-65.823275,"1003205149500051",963,61,"Bolivia",5,"U. E. Mariscal Sucre A","Tinguipaya",TRUE,NA,"Tomás Frías","Potosí","periurbano","93.994822288099897"
-19.120001,-65.851525,"1003205149600052",592,34,"Bolivia",3,"U. E. Turiri","Tinguipaya",TRUE,NA,"Tomás Frías","Potosí","ruralconect","11.2930453267"
-19.124283,-65.970061,"1003205149700063",1144,41,"Bolivia",6,"U. E. Anthura","Tinguipaya",TRUE,NA,"Tomás Frías","Potosí","ruralaislado","7.7586297001100002"
-19.197294,-65.885698,"1003205149800053",875,88,"Bolivia",4,"U. E. Jahuacaya","Tinguipaya",TRUE,NA,"Tomás Frías","Potosí","desconocido","desconocido"
-19.175844,-65.675845,"1003205149900054",172,15,"Bolivia",1,"U. E. Tacohara Baja","Tinguipaya",TRUE,NA,"Tomás Frías","Potosí","ruralaislado","5.94199955732"
-19.074296,-65.961195,"1003205150000055",738,100,"Bolivia",4,"U. E. Franz Tamayo De Actara","Tinguipaya",TRUE,NA,"Tomás Frías","Potosí","ruralconect","28.385657960300001"
-19.314953,-66.091876,"1003205150100056",119,3,"Bolivia",1,"Esc. Puituco","Urmiri",TRUE,NA,"Tomás Frías","Potosí","ruralconect","5.50691056444"
-19.348876,-65.79932,"1003205150200057",93,3,"Bolivia",1,"U. E. Isla","Tinguipaya",TRUE,NA,"Tomás Frías","Potosí","periurbano","15.7252729124999"
-19.476109,-65.799336,"1003205150300058",335,5,"Bolivia",2,"Esc. Tarapaya","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","6.4348548065299997"
-19.51297,-65.81144,"1003205150400059",274,7,"Bolivia",2,"Esc. Alonso De Ibanez","Yocalla",TRUE,NA,"Tomás Frías","Potosí","periurbano","6.4348548065299997"
-19.452518,-65.837039,"1003205150500060",569,5,"Bolivia",3,"Esc. Jose Antonio Zampa","Yocalla",TRUE,NA,"Tomás Frías","Potosí","periurbano","18.3273475891"
-19.450409,-65.594128,"1003205150600061",946,12,"Bolivia",5,"Coleg. San Rafael","Potosí",TRUE,NA,"Tomás Frías","Potosí","ruralaislado","238.260381244"
-19.420474,-65.712433,"1003205150700062",204,13,"Bolivia",1,"Esc. Manquiri","Potosí",TRUE,NA,"Tomás Frías","Potosí","periurbano","3.9812386271900002"
-19.463101,-65.636662,"1003205150800064",448,3,"Bolivia",2,"Esc. Martin Cruz","Potosí",TRUE,NA,"Tomás Frías","Potosí","ruralconect","15.0720363802"
-19.390218,-65.910817,"1003205150900066",743,19,"Bolivia",4,"Esc. Eduardo Avaroa","Yocalla",TRUE,NA,"Tomás Frías","Potosí","ruralaislado","10.2438132682"
-19.355318,-66.019223,"1003205151100068",409,3,"Bolivia",2,"Esc. Juan XXIII","Yocalla",TRUE,NA,"Tomás Frías","Potosí","periurbano","10.0639843384999"
-19.385705,-66.06463,"1003205151200069",290,4,"Bolivia",2,"Esc. Juan Jose Perez","Urmiri",TRUE,NA,"Tomás Frías","Potosí","ruralaislado","2.50925424252"
-19.550535,-65.847104,"1003205151300070",218,5,"Bolivia",1,"Esc. Santa Lucia","Yocalla",TRUE,NA,"Tomás Frías","Potosí","periurbano","42.471579971899899"
-19.550304,-65.883722,"1003205151400071",455,18,"Bolivia",2,"Esc. Cayara","Yocalla",TRUE,NA,"Tomás Frías","Potosí","periurbano","16.775769668700001"
-19.60283,-65.9007,"1003205151500072",390,9,"Bolivia",2,"Esc. Chiracoro","Yocalla",TRUE,NA,"Tomás Frías","Potosí","periurbano","11.8556883519"
-19.276694,-66.186976,"1003205151600073",103,3,"Bolivia",1,"Esc. Cahuayo","Urmiri",TRUE,NA,"Tomás Frías","Potosí","ruralaislado","6.1342761238300003"
-18.467329,-66.567614,"1003205151700074",1540,40,"Bolivia",7,"Coleg. Rafael Bustillo","Uncía",TRUE,NA,"Bustillo","Potosí","ruralconect","1579.2772898600001"
-18.471286,-66.573583,"1003205151700075",2400,30,"Bolivia",11,"Col. Intermedio Independencia","Uncía",TRUE,NA,"Bustillo","Potosí","ruralconect","9.5451255548600002"
