ID_RECI,X,Y
1003202067625811,-70.62351986708693,-19.641818323678397
1003202067702753,-70.33821363708583,-19.878035034967755
1003202067825807,-70.37149904944026,-19.779924766818052
1003202067925806,-70.19504115568428,-19.640749695961762
1003202068002756,-70.1095181587033,-19.592223609864323
1003202068102757,-69.94222764122111,-19.459140634200267
1003202068225805,-69.99997284195358,-19.45809235882148
1003202068302759,-70.31790414952494,-19.673833222845534
1003202068402760,-70.1629428342146,-19.668709744994246
1003202068525809,-70.81338971993468,-19.683026450811088
1003202068625810,-70.6856878950266,-19.61905024299982
1003202068702767,-70.7644512269024,-19.601677000323754
1003202068802915,-72.01457299474828,-18.444272202687106
1003202068902937,-71.84852015428318,-18.817615568103832
1003202069002938,-71.84557694314769,-18.717782273131686
1003202069125818,-72.00121510032938,-18.605851050783908
1003202069202943,-71.88900175942531,-18.690292223326548
1003202069302936,-71.93952108490606,-18.642012034106592
1003202069425817,-71.92059893922436,-18.697901565194904
1003202069502930,-72.11198370987081,-18.33208582881619
1003202069602931,-72.09040051546133,-18.422852556805566
1003202069702932,-71.9528084309882,-18.697956732111802
1003202069802546,-66.65775698515598,-12.624991365805826
1003202069802555,-66.46302170322397,-12.669264052572544
1003202069802565,-66.61588681262383,-12.637440109737764
1003202069825338,-66.6814926004149,-12.594872731330135
1003202069825339,-66.66585487496465,-12.61762880180261
1003202069825340,-66.62836620099709,-12.62457060372883
1003202069902560,-66.25229775907997,-12.644006307825135
1003202070002549,-66.55607446028428,-12.908697896417959
1003202070102554,-66.15198191679508,-12.914243920874695
1003202070202567,-67.02815198670704,-12.51498703419928
1003202070325585,-67.10858937451337,-12.467645587467018
1003202070425587,-66.98930509100866,-12.391891233005001
1003202070525588,-66.92062814198813,-12.37926343932407
1003202070602571,-66.53622702897557,-12.890022004067433
1003202070702552,-66.71687427998413,-12.757255320921018
1003202070902568,-66.68653393414053,-12.235488646689985
1003202071025586,-66.32270300579926,-12.903480770466238
1003202071125584,-66.49102774075924,-12.300296493948444
1003202071202558,-66.27746915823701,-12.443288890497023
1003202071402569,-66.53600629397906,-12.474752649520065
1003202071502547,-66.38777466801483,-12.922063558284922
1003202071602572,-66.52313538724826,-12.909346648817628
1003202071725582,-66.45886576429017,-12.330692184918075
1003202071825583,-66.42461535506547,-12.34116739640319
1003202071902551,-65.5733098958889,-12.650308525822718
1003202072102550,-66.11955039972045,-12.67607044944878
1003202072202548,-66.04547097796598,-12.751296342915921
1003202072302562,-66.8963748942273,-12.336968167247559
1003202072402559,-66.44047140512137,-12.458622575723115
1003202072502561,-66.28941805015745,-12.548614675395257
1003202072602570,-66.8125972821468,-12.40960241959598
1003202072900101,-68.84822921545793,-13.234348513371055
1003202072900102,-68.74268392602433,-12.902863453033802
1003202072900103,-68.71972015267413,-12.976034297585931
1003202072900104,-68.47942637956406,-12.70717876077353
1003202072900105,-68.41864326565481,-12.604093552596375
1003202072900201,-68.72326264135059,-13.35608193914985
1003202072900202,-68.86982199952179,-13.339987342954231
1003202072900204,-68.55185867088791,-13.593147871407329
1003202072900205,-68.21793122008134,-13.80520886466664
1003202072900302,-68.29790202977736,-14.2886314252845
1003202072900303,-68.28157002411956,-14.385840163408425
1003202072900304,-68.38854354707192,-14.39349256382944
1003202072900305,-68.41020757606114,-14.139659201455752
1003202072900308,-68.3279198242862,-14.601458701877137
1003202072900401,-67.87698145002079,-14.687419505561165
1003202072900402,-68.15028914731515,-14.7653013513002
1003202072900403,-67.8746921755654,-14.105406224059491
1003202072900404,-67.99679092857936,-14.340759543676446
1003202072900405,-67.96716058452506,-15.051709004820964
1003202072900407,-68.07114971848064,-15.193862209141043
1003202072900408,-68.09294522409718,-14.982626953254172
1003202072900409,-68.3393524706762,-14.823511240501661
1003202072900501,-67.17981128402297,-13.425928865430322
1003202072900504,-67.88330406282289,-13.535423670405413
1003202072900505,-67.83838661369866,-13.12724114345514
1003202072900506,-68.10411250823648,-13.50989575851532
1003202072900601,-67.30917507266822,-12.958241107020104
1003202072900602,-67.46270826180094,-13.381936870634926
1003202072900603,-67.72894842406315,-13.228422126178572
1003202072900604,-67.31677673982571,-12.898384447424588
1003202072900606,-68.81810996435702,-14.836250946114438
1003202072900607,-67.83387085719734,-12.83109431340462
1003202072900608,-67.43734748829034,-13.03030846859781
1003202072900701,-67.54485824222978,-13.93362256396724
1003202072900702,-67.61268582340554,-13.822577234671083
1003202072900703,-67.58424608473572,-13.873900928931462
1003202072900801,-67.45593577905017,-14.662972371309545
1003202072900802,-67.70128887731097,-14.482900730743076
1003202072900805,-67.7296142899835,-14.80791034921937
1003202072900807,-67.54835647081353,-14.524177502692735
1003202072900808,-67.25037187415175,-13.915026954457957
1003202072900901,-67.09620665102916,-13.853835873652205
1003202072900902,-67.19931919014377,-14.370572190403827
1003202072900903,-67.2880576052469,-14.547307651656892
1003202072900904,-67.37539737965083,-14.800655416964206
1003202072900905,-66.94748653653335,-13.87016252481869
1003202072900906,-66.81698652121722,-13.607476243885234
1003202072900907,-66.79458873944175,-13.651892061282751
1003202072901002,-68.04678101985283,-15.578445754756103
1003202072901004,-68.17393899328984,-16.052979118662023
1003202072901005,-67.76347143221882,-14.557210792480074
1003202072901006,-67.76412651608067,-15.380092631187052
1003202072901007,-67.47069851777239,-15.077475287961406
1003202072901009,-66.92853126458351,-14.090497597945344
1003202072901010,-68.03535656935681,-16.101104398625793
1003202072901101,-67.52781798266022,-15.451929949336014
1003202072901102,-67.56916792110839,-15.60768774704264
1003202072901103,-67.18858351774615,-14.868261655490647
1003202072901104,-68.06045251456044,-16.957773789620493
1003202072901201,-67.56521681879153,-15.920564440465009
1003202072901202,-66.80461550917391,-14.22097063634194
1003202072901203,-68.40981274437335,-17.46790123652702
1003202072901204,-67.81722686148566,-16.578396677172204
1003202072901301,-67.62456078229243,-16.39484674604985
1003202072901303,-67.90275249022763,-16.836808535155374
1003202072901304,-68.09985820723996,-17.189658765479116
1003202072901401,-67.20640522831435,-15.750778694854372
1003202072901402,-66.97684514101817,-14.962421192150657
1003202072901403,-67.4473308963598,-16.157725184980595
1003202072901405,-67.14013750188217,-15.340302609330866
1003202072901501,-68.54302685752018,-17.649450773875895
1003202072901512,-68.47606800855117,-17.751147260828752
1003202072901602,-68.26206224809101,-16.64976328873941
1003202072901603,-67.99277798203231,-16.344898091683355
1003202072901604,-67.99842023514516,-16.5017604219344
1003202072901605,-68.3802100532606,-17.14771720140675
1003202072901606,-68.31027502700707,-17.14722900337329
1003202072901701,-68.46066872261994,-15.739530517063425
1003202072901703,-68.53280120238516,-16.346495045642058
1003202072901704,-68.39611891655933,-16.103878279689944
1003202072901707,-68.63635252417565,-16.301639249509662
1003202072901708,-68.22887113524835,-15.868642896964706
1003202072901709,-68.29201633041593,-15.385802134203523
1003202072901710,-68.3418427674828,-15.33761924770367
1003202072901801,-68.62819981105582,-17.126036919962704
1003202072901802,-68.68577339173845,-17.402442858951684
1003202072901803,-68.83792719073612,-17.393693670620607
1003202072901804,-68.83306959393107,-17.74727880006229
1003202072901901,-68.24042334963029,-15.477823913027324
1003202072901902,-69.00624088918353,-16.815647401730374
1003202072901903,-68.80156230850365,-16.814647063391362
1003202072901905,-69.2158562291616,-15.86196275012453
1003202072901906,-69.15019183844836,-16.14096689946989
1003202072902001,-68.96218793991736,-15.757495462288572
1003202072902003,-68.87390791496146,-15.94825501223109
1003202072902004,-68.82731750452362,-16.843925229797797
1003202072902005,-68.96139237016412,-15.741669881793092
1003202072902006,-69.02347917505828,-15.904178471743752
1003202072902101,-68.79427113449559,-15.225801486681897
1003202072902103,-68.79194414014412,-15.017138704994451
1003202072902105,-69.24515252981736,-14.80862870233202
1003202072902108,-68.39723320176485,-14.936083635961579
1003202072902109,-68.39342550467178,-16.744927916647015
1003202072902110,-68.6989666712062,-15.822436831642358
1003202072902111,-68.53664270053804,-15.07753204454079
1003202072902112,-68.49851840749051,-15.121149788684768
1003202072902201,-68.709029247244,-14.654157622721359
1003202072902204,-68.70867741424148,-14.652487985589902
1003202072902205,-68.56953716322663,-14.573005410040704
1003202072902206,-68.57995445628734,-14.658027055615438
1003202072902207,-68.77234869450204,-14.911123043728857
1003202072902208,-68.66184927410724,-15.108779923578497
1003202072902302,-68.86967137105887,-14.729052315543008
1003202072902305,-69.14580054764204,-15.001903287064541
1003202072902306,-69.15525709680601,-15.068045226800502
1003202072902401,-69.38189475934061,-15.537509440996448
1003202072902404,-68.99684550415971,-15.41185133913499
1003202072902405,-68.75248100294667,-16.226941429514827
1003202072902406,-69.0915124068016,-15.265693681029944
1003202072902501,-68.77933927353601,-14.339433298232628
1003202072902502,-69.17712844000067,-13.121369027335096
1003202072902504,-69.43361203635196,-16.143971797764905
1003202072902505,-69.28373560914378,-14.093492273760615
1003202072902601,-68.27908229379405,-12.973589535518983
1003202072902602,-69.46831661487069,-15.09634464354863
1003202072902603,-69.9282470994055,-15.304580367669962
1003202072902604,-68.35071006820961,-13.142686088088137
1003202072902605,-69.76128764076013,-14.01268498030446
1003202072902701,-69.4204671993692,-14.390621371989752
1003202072902702,-69.41953716958318,-14.361316664785612
1003202072902703,-69.38679651645693,-14.043142664432239
1003202072902801,-69.04389113239931,-14.243961000952602
1003202072902803,-69.03726913252213,-14.292924799770287
1003202072902804,-69.33697300841692,-14.469933878228183
1003202072902805,-69.07788064202771,-13.984430288184186
1003202072902901,-68.60582932529258,-14.287411611712242
1003202072902902,-68.72475089319596,-13.709343379664146
1003202072902903,-68.62261044434437,-14.091453824726488
1003202072902904,-68.94460744108302,-13.883313131993013
1003202072902905,-69.86412564075324,-15.991717452621076
1003202072902906,-68.86239293578129,-13.165716563284104
1003202072902907,-68.83068312997705,-13.679140546361497
1003202072903001,-68.65386601358924,-12.702563828281935
1003202072903002,-68.57660500579145,-12.651710138958855
1003202072903003,-69.01607348842128,-12.80746827695134
1003202072903004,-68.94943760826858,-12.808172319891224
1003202072903005,-68.61118100659412,-12.615744624586405
1003202072903007,-67.16550386921931,-13.695009444928411
1003202072903015,-68.22320308985338,-16.565425807905154
1003202072903016,-68.19044796667383,-16.778758488291448
1003202072903017,-68.13695175965427,-14.361044642992159
1003202072903020,-68.91909744324882,-15.922140531387395
1003202072903024,-67.89438223187572,-14.825697671420254
1003202072903025,-68.30857642166653,-14.71093818134086
1003202072903026,-67.43833940668846,-14.616981753910451
1003202072903029,-68.36579458373035,-16.76670530479311
1003202072903030,-68.71395912916438,-14.731203524734918
1003202072903031,-68.96828339396987,-15.663860530531716
1003202072903032,-68.86915528834867,-16.446997881136493
1003202072903033,-69.23074330306201,-15.80418504693937
1003202072903034,-67.15082204543667,-14.055826171313672
1003202072925030,-68.5328445485359,-17.704602132765274
1003202072925031,-68.6504315354719,-17.734659764516394
1003202072925034,-68.35889643998519,-14.12188303640689
1003202072925035,-67.70515705095204,-14.28504170537972
1003202072925036,-68.69189706039722,-16.029621567799737
1003202072925037,-68.37934988407618,-15.415176828439224
1003202072925038,-68.6245230536723,-15.204860094342678
1003202072925039,-68.47936412272803,-15.241918536518615
1003202072925044,-68.35390110085756,-14.12754407626211
1003202072925045,-68.71058457807831,-13.63760734154493
1003202072925046,-67.72858020230082,-13.212317905618368
1003202072925047,-67.53592744429156,-13.014567657942715
1003202072925048,-67.8538951437639,-14.673042725970653
1003202072925050,-69.51828699409921,-15.10691076357771
1003202072925051,-68.56591704204818,-15.086372181994072
1003202072925052,-68.29880549073152,-15.478080928878272
1003202072925054,-67.50493118132452,-16.250753922417175
1003202072925055,-69.49885448368974,-15.19385581504838
1003202072925056,-68.50225919091581,-17.064921276749317
1003202072925337,-68.05532042854126,-15.969578134746822
1003202072925342,-67.80829299725279,-15.208294841432524
1003202072925343,-67.5635951710595,-16.1167705978998
1003202072925480,-68.07079431976108,-14.996289683979802
1003202072925594,-67.60191925778146,-14.980019317054476
1003202072925595,-68.96631319217781,-17.02380154137079
1003202072925596,-68.00343441834227,-13.451145354514953
1003202072925597,-67.60077156609763,-13.551233894066447
1003202072925598,-66.85229787482156,-14.652175278782854
1003202072925617,-66.89125852451663,-14.192380168735536
1003202072925728,-67.3755426552107,-15.91134473453899
1003202072925729,-67.81850646635704,-16.572831830046027
1003202072925730,-66.71670159736877,-13.754017604255088
1003202072925775,-68.02226178443983,-13.863865603736624
1003202072930031,-68.6539100474063,-17.171151121966542
1003202072930032,-68.64720957925528,-16.07819913139982
1003202072930033,-68.79826918984273,-14.531620184267563
1003202072930034,-69.41456197020453,-15.842895176175482
1003202072930035,-69.25649712743171,-16.05067385638673
1003202072930036,-68.6147911514023,-14.316607456864492
1003202072930037,-68.41190238129394,-14.25307326699478
1003202072930038,-67.14170139092211,-15.236610332301812
1003202072930039,-68.93486823537091,-14.231038356757324
1003202073000001,-67.02325676873826,-15.362148194587778
1003202074700002,-66.8383162812835,-14.716783141135434
1003202075200001,-68.13272365937452,-17.538046859592583
1003202076000001,-67.73569808275187,-17.03373442687587
1003202077200001,-67.7175313748996,-16.952171137187776
1003202078500001,-68.62363364422906,-17.982660916537363
1003202079225835,-68.54186849796105,-17.866103428548968
1003202079400001,-68.6623503722215,-18.05968386919241
1003202079700001,-68.33483459639488,-17.821473890110262
1003202079900002,-68.98093126587877,-18.331889181838562
1003202080600001,-68.29255614913023,-17.83904240869233
1003202081600001,-69.16025250024742,-17.916573061362353
1003202081700001,-69.14339252419583,-17.997619424484586
1003202081800001,-68.94886757327495,-18.12404911255452
1003202081900001,-69.83494023417768,-18.738834142303958
1003202082000101,-70.29527512174116,-15.494160172937306
1003202082000102,-70.63519425584792,-15.77661076257004
1003202082000201,-69.90675556372481,-13.688083578717713
1003202082000202,-70.15067509910928,-14.193866586463525
1003202082000203,-70.31091925153123,-14.445956702131449
1003202082000204,-70.29172470245597,-14.907211462591548
1003202082000301,-69.60211199828314,-13.136128222004384
1003202082000302,-69.72377477476543,-13.0668347778906
1003202082000303,-69.37777449782217,-12.877770566419818
1003202082000401,-69.48595825232533,-13.473362434644878
1003202082000402,-69.67767477597809,-13.938545478234076
1003202082000403,-69.78280105755255,-13.813937906918076
1003202082000404,-69.3160724852968,-13.17382617798032
1003202082000405,-69.24673169889398,-13.62210714407043
1003202082000501,-70.1063911803999,-14.561467377232395
1003202082000502,-69.7990518077792,-14.641423645675907
1003202082000503,-69.73707092069841,-14.47502019078767
1003202082000504,-70.12122000618895,-15.068038156287667
1003202082000505,-70.05345675664181,-15.167330728168984
1003202082000601,-69.88883755477916,-15.032141232890915
1003202082000603,-69.73148092557645,-15.109462529381762
1003202082000604,-69.6478512120745,-15.374099413731104
1003202082000605,-70.01792581758477,-15.31816009747837
1003202082000701,-69.79376934264262,-15.922137688074997
1003202082000702,-70.03194860137233,-15.856769194788217
1003202082000703,-69.7401281545582,-16.583275326589074
1003202082000704,-69.62900301879118,-15.10286604956821
1003202082000801,-69.64678722385065,-15.743232754031336
1003202082000803,-69.63885376831107,-16.295158148711472
1003202082000804,-69.59945512912095,-15.558056894666139
1003202082001001,-69.17968144505262,-16.964831420237328
1003202082001002,-69.19784026862432,-16.67370003488387
1003202082001003,-69.35859957046297,-16.883008309543367
1003202082001004,-68.94976821462369,-17.454843157122294
1003202082001101,-69.16862527114806,-17.362103028792458
1003202082001102,-69.45771037808458,-17.291810952948897
1003202082001103,-69.43832522096722,-17.545292815346876
1003202082001201,-69.89067272500131,-18.09418346180742
1003202082001202,-70.37737129604362,-18.20349285263939
1003202082001203,-69.53889962530882,-18.323239185286347
1003202082001204,-70.32018188105181,-18.54029586903699
1003202082001205,-69.61665238434287,-18.149055865095864
1003202082001206,-69.64835930445257,-18.224769788939042
1003202082001207,-69.78105623119328,-18.57683017276123
1003202082001208,-70.65522345194266,-18.05045263583553
1003202082001301,-70.32229800326574,-17.463080143528522
1003202082001302,-70.35167741193177,-17.37129106080725
1003202082001303,-70.1384912148633,-17.660058927471873
1003202082001304,-69.95518970923918,-17.614230596767655
1003202082001305,-70.96982746875666,-17.489040452185396
1003202082001306,-70.66743081357619,-17.74540620425957
1003202082001307,-71.23923410824999,-17.595486285532903
1003202082001308,-70.82350964885671,-17.87850824212872
1003202082001401,-70.01041561966376,-17.157746386639865
1003202082001402,-69.38503110584669,-17.907428132463846
1003202082001403,-70.24654948451541,-17.694547142720165
1003202082001501,-69.67771343366128,-17.42718595352694
1003202082001601,-69.95170069325063,-16.14495003536326
1003202082001602,-69.87163654947827,-16.64675010059915
1003202082001603,-70.01323448392978,-16.651039423692314
1003202082001701,-70.05848054294835,-16.128045090816368
1003202082001702,-70.16004888354533,-16.516701310183507
1003202082001703,-70.2245287574885,-16.273872880497695
1003202082001704,-70.12856273715026,-16.662765432580446
1003202082001705,-70.34823061042283,-16.534738963776164
1003202082001801,-70.27456166126781,-16.804072131144856
1003202082001802,-70.56299974344259,-17.01256495505404
1003202082001803,-70.28725603515477,-17.130440348190223
1003202082001804,-70.63919075860876,-16.60443168616591
1003202082001901,-71.14594770934912,-17.254169164744056
1003202082001902,-70.57849485371561,-17.17137218359897
1003202082001903,-70.97324369124914,-17.178619354691552
1003202082001905,-71.63134862037957,-16.971265292066626
1003202082001906,-71.42590420435361,-17.494734289473424
1003202082001907,-71.61787944689446,-17.273540814321166
1003202082001908,-71.1019553030657,-16.97845574861189
1003202082002001,-71.0611644690796,-16.475752435597723
1003202082002002,-70.89435880953582,-16.377838789640997
1003202082002003,-71.10103474908956,-16.28966597580337
1003202082002004,-70.45438596073336,-16.292227792450348
1003202082002006,-70.44478263167326,-16.102075887811022
1003202082002007,-70.7297941137135,-16.073901356100933
1003202082002101,-71.3546724618176,-16.437591533428677
1003202082002102,-71.42743142015622,-16.830163730788787
1003202082002103,-71.66280279090535,-16.536511346260248
1003202082002104,-71.94860658480098,-16.49411063441623
1003202082002105,-71.4923561292889,-15.983561387412204
1003202082002201,-70.7049232751147,-15.495942301990306
1003202082002202,-70.86068009187814,-15.320800268044678
1003202082002203,-70.64395288473166,-16.08936723729685
1003202082002204,-71.27301616548709,-15.769050680488437
1003202082002205,-71.03182785897407,-15.892106184361893
1003202082002301,-70.64107962968669,-14.982114512179553
1003202082002302,-70.68124174963033,-14.858640037541683
1003202082002303,-70.37574108919046,-13.582272788656017
1003202082002304,-70.8307888919274,-15.235328857977095
1003202082002305,-71.0873629620808,-15.429856825073582
1003202082002401,-71.11832715651339,-14.874648583787055
1003202082002402,-71.58992774407189,-15.04533339791001
1003202082002403,-70.7441318505234,-14.052992571792576
1003202082002404,-70.70182508486768,-13.85155438311143
1003202082002405,-71.23742076029656,-14.539924760452129
1003202082002501,-70.61000957718025,-14.664596331739363
1003202082002502,-70.755500318551,-14.40726793256141
1003202082002601,-70.52886972729563,-14.102355964010082
1003202082002602,-70.27216644586522,-13.927683966369969
1003202082002603,-70.22829704362528,-13.583637152146846
1003202082002604,-70.34961604053208,-17.661364019608243
1003202082002605,-71.08382574004547,-16.14809399232717
1003202082002606,-69.19559038867494,-12.737151048421943
1003202082002607,-69.43534712563063,-16.38790980121879
1003202082002609,-69.58180612381072,-16.63980921084085
1003202082025027,-70.3466370384476,-18.41511047277043
1003202082025028,-71.80521924417364,-16.16194612634199
1003202082025035,-69.05731028657526,-17.188261308682147
1003202082025037,-69.84422681796843,-14.620617359382104
1003202082025038,-69.1161188133993,-17.542355425916806
1003202082025039,-70.19894523315072,-18.259597561508368
1003202082025040,-70.73990473632573,-16.415229827730048
1003202082025041,-71.19365448029961,-15.052463878641202
1003202082025042,-71.68407692601068,-15.849165871636568
1003202082025043,-69.61219324228965,-13.277593653499176
1003202082025044,-70.03597379949079,-13.365247508250466
1003202082025045,-71.75126232593409,-16.02527472254212
1003202082025336,-70.80737948373337,-18.25911463745721
1003202082025524,-71.40007019527741,-17.326080425553847
1003202082025565,-70.97085356281252,-17.78605792159572
1003202082025599,-69.88163198828778,-16.967666480778803
1003202082025600,-70.24937993795916,-18.296538003321952
1003202082025601,-71.64290152693691,-16.712234075012333
1003202082025602,-71.77498412386879,-15.608846212276262
1003202082025603,-70.61337980296277,-15.476482195892503
1003202082025727,-69.67638721884887,-17.538062208856772
1003202082026056,-70.73254532062109,-13.687708043301347
1003202082030040,-69.34225232086091,-16.510799037995955
1003202082030041,-69.35164160245559,-17.02420737540968
1003202082030042,-69.14467331265931,-17.673764142146762
1003202082030043,-69.93801537682148,-17.17569402270902
1003202082030044,-69.62859729531165,-18.063284078464605
1003202082030045,-70.15124789398224,-18.137341842090137
1003202082030046,-70.71537765533002,-18.455251775151428
1003202082030047,-70.67467804869716,-18.605990814561316
1003202082030048,-69.34746080572945,-18.390583088593353
1003202082030049,-71.17146541342633,-15.60640773817013
1003202082030050,-71.60121672374912,-15.552724648274605
1003202082030052,-70.45658081726359,-15.637268608534379
1003202082030053,-69.24160711042472,-13.41763698457019
1003202082030054,-70.48854218106605,-13.762511796165477
1003202082030055,-70.07604936153007,-13.7799795039733
1003202268600001,-66.85391150335512,-13.32193003712447
1003202274300002,-70.28948663024514,-18.74903454609125
1003202276502493,-69.06117877776407,-12.473229320544178
1003202276602543,-67.00521332354018,-12.084314159034825
1003202276702912,-71.20200932507773,-18.032768572449847
1003202276725605,-71.7849221675238,-17.29733068285105
1003202276725606,-71.56797615519919,-17.846168938543055
1003202276725607,-71.13101023740377,-17.87325243572632
1003202276805051,-67.41779390923402,-16.574241905965795
1003202276902669,-65.8362099882706,-12.422770238277964
1003202277002689,-66.88727798372874,-13.080053959236071
1003202277102402,-68.96336841153712,-12.243002393819586
1003202277202288,-72.21694254010129,-15.43181295639316
1003202277400001,-67.43422117412574,-16.479688898887904
1003202277500001,-67.3124510226374,-16.246432134733595
1003202277600001,-68.0287279380189,-17.4826896075462
1003202277700001,-67.85832715759396,-17.274719604784035
1003202277800001,-68.96976338450713,-18.03463709474108
1003202277900001,-67.75227644311504,-12.521445057590078
1003202278000001,-68.10142642026815,-12.511166332991133
1003202278100001,-67.8834977818832,-12.56070607492665
1003202278325836,-71.67539589091389,-18.827826486402156
1003202279102256,-71.81016159555442,-14.234099014556552
1003202279302921,-72.17173909240314,-17.484314330781604
1003202291306001,-68.38988562908621,-12.382004436993403
1003202298702498,-67.16495010028574,-12.339416238341931
1003202298802497,-67.052226710699,-12.379888632249271
1003202298902130,-71.22840183822795,-13.458798987352527
1003202299002131,-70.95786709521786,-13.207155806503522
1003202299102132,-70.9821210786248,-13.262029877577387
1003202299202133,-71.89811945110858,-17.996026919999892
1003202299302137,-67.05584608068709,-12.310689044707168
1003202299406008,-68.02621313048496,-12.377798316910038
1003202299502139,-67.69772510840488,-12.277105232958032
1003202299602138,-70.49026687167091,-13.005798260931076
1003202299702135,-70.16175124397174,-12.934198905310112
1003202299802136,-69.28747913553124,-12.409067307059047
1003202299901320,-66.2093394490575,-12.427957520957428
1003202300001330,-65.88075854552754,-12.774030238974433
1003202300103110,-68.3061749589381,-18.2571923037
1003202300202142,-71.53647602408431,-19.16781964533495
1003202300300001,-67.1120631581729,-12.484058343244975
1003202300400001,-68.620321353831,-18.115315886078942
1003202309025741,-70.8513283605301,-13.650774090755753
1003202309102140,-71.52333732715763,-19.238816746455026
1003202309201360,-71.6440252586233,-18.63110060395072
1003202311400001,-69.25753311021246,-17.765978087134542
1003202320308017,-67.15125112265805,-12.421745330067196
1003202320408018,-67.3064643671375,-12.362132260746737
1003202320525828,-67.43687369427472,-16.562460632833186
1003202322308022,-70.81204545021752,-19.367341162656547
1003202322408015,-69.33478929242713,-12.392077989447728
1003202322508016,-67.71911236099612,-12.217601266255468
1003202322608011,-70.14716086655403,-12.454940742500126
1003202322708023,-71.0991078712002,-18.955587395637718
1003202322825831,-68.56496515896012,-18.252300172102686
1003202322908012,-66.57059916007734,-14.858106726106104
1003202323008013,-65.25837675159819,-12.75167958152965
1003202323108021,-65.7215530185443,-12.874453849076469
1003202323208019,-71.92673800735497,-17.590388857699857
1003202323308020,-71.96873310193865,-16.690057394868813
1003202323408009,-69.90668836849167,-19.251531024618348
1003202323508014,-70.61294547174694,-12.774049647355412
1003202323608010,-70.27690638806817,-19.717073836706422
1003202326420055,-70.8380916920288,-19.575851224320907
1003202326520051,-68.35631502774888,-12.452650428814556
1003202326620056,-70.52833259460823,-12.68585048024992
1003202326720052,-68.51251610122888,-11.919493642181319
1003202326820053,-68.62501888609013,-11.925791555446143
1003202326920054,-66.94710371514809,-12.622052614036582
1003202330400001,-67.94545482733893,-17.24114552268051
1003202330500001,-68.17419251101664,-17.657643015774873
1003202330600001,-68.33871799531865,-12.36949028602691
1003202330700001,-68.1427071513962,-17.89630241639057
1003202330800001,-68.93834117449373,-18.448942221276504
1003202330900001,-67.81743416527002,-17.42214935435254
1003202331000001,-65.95989669994535,-13.358092101957297
1003202331100001,-72.0400475622263,-15.65610087670154
1003202331200001,-69.10620975532038,-18.756617698746204
1003202331325590,-69.03162132161657,-12.274507981165504
1003202331400001,-70.18376395698805,-19.53660179351904
1003202334200001,-71.34410541927025,-19.552998872008487
1003202334300001,-71.10509084991844,-13.320569733030325
1003202334400001,-68.52606455794307,-12.446173422241536
1003202334500001,-68.05230805082678,-17.610614693692508
1003202334600001,-70.17738441074286,-18.93987000827603
1003202334725767,-70.55878513122336,-12.788273043317787
1003202337600001,-71.29452608794777,-13.356816060867494
1003202337700001,-71.36013366159764,-13.53539349721034
1003202337800001,-68.82796267180484,-12.411866138065847
1003202337900001,-68.17546463870211,-17.810864582405422
1003202338000001,-65.98981634482617,-13.81989525348029
1003202338100001,-66.33482887594282,-14.344695352121203
1003202338200001,-66.28032237402124,-14.03897654772056
1003202338300001,-69.92952705306499,-12.48507704463932
1003202341000001,-69.26314233207447,-18.47470401873471
1003202341100001,-69.65490409453271,-18.63968022832028
1003202341200001,-71.95640208026207,-16.154256889755636
1003202341300001,-71.64669304950952,-19.133611960480025
1003202341425765,-70.50082508201038,-12.968107045620103
1003202341525764,-70.53231061428478,-13.017312496809543
1003202341600001,-67.87918181714228,-18.265115555064543
1003202341700001,-66.16411337950734,-13.257123111097735
1003202341800001,-65.82349671849158,-13.129944802479354
1003202341900001,-69.80318719139824,-19.336612861602955
1003202344700001,-70.69609755560153,-13.277139776874606
1003202344800001,-71.96385978954292,-14.349521382394453
1003202344900001,-71.44871790523946,-13.630476825540418
1003202345000001,-70.58685256235094,-12.876467677366538
1003202345100001,-67.52701813669199,-12.18783399902431
1003202345200001,-70.49849612664401,-13.072778697704432
1003202345300001,-68.10732272232295,-12.198072371929808
1003202345400001,-68.86234832898606,-12.213142416133769
1003202345500001,-68.37423147528106,-12.14809837566826
1003202345600001,-67.18009046330754,-12.083112359110377
1003202345700001,-70.76394249679551,-12.816797244503437
1003202345800001,-72.19666305055283,-17.49837470210536
1003202345900001,-72.01974708248669,-18.20534944334015
1003202346000001,-65.53518065092398,-13.283666615185737
1003202346100001,-67.76761964774211,-18.06038039531039
1003202346200001,-65.23331318119352,-12.962719765196905
1003202346300001,-65.37140740560388,-12.901050260449828
1003202346400001,-72.0911984882167,-15.807528745720086
1003202346500001,-66.70646879331223,-12.848558684865157
1003202346600001,-67.25755479938366,-11.536475770985692
1003202346700001,-67.71718774918232,-11.848778233399731
1003202346800001,-66.8327013597165,-11.723764914042391
1003202346900001,-67.1406798777474,-11.609548314882623
1003202347000001,-67.27719796692564,-11.89860694846438
1003202347100001,-66.9383970480655,-12.040320992154257
1003202347200001,-69.77711624322899,-12.410784464083102
1003202347300001,-65.98513153752,-12.799385380802077
1003202361000001,-67.2372806488613,-12.396356061381052
1003202362100001,-69.70176434127139,-12.294811470273334
1003202362200001,-69.79520925816189,-12.325846312390219
1003202362300001,-70.45369474550267,-12.734845218972566
1003202362400001,-69.41886389046424,-12.333030347185272
1003202362500001,-70.0095897543554,-12.502134886977803
1003202362600001,-71.18873458370851,-13.337071012711043
