"CODIGO_MESA","CANDIDATURA","ID_PAIS","PAIS","ID_DEPARTAMENTO","DEP","CIRCUNSCRIPCION_UNINOMINAL","CIRCUNSCRIPCION_ESPECIAL","ID_PROVINCIA","PROV","SECCION","MUN","ID_LOCALIDAD","LOCALIDAD","ID_RECI","RECINTO","NUMERO_MESA","HAB","CREEMOS","MAS","FPV","PAN_BOL","CC","APG","CPEM_B","CIDOB","BIA_YUQUI","CONAMAQ","OICH","ORCAWETA","YAMINAWA","VV","BL","NU","VOTO_EMITIDO","VOTO_VALIDO_SISTEMA","VOTO_EMITIDO_SISTEMA","NUA","ID_MESA"
"10041","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","113","Esc. Benjamin Guzman","2","220",40,23,0,3,115,"0","0","0","0","0","0","0","0","181","12","9","202","181","202",0,"100320127940011302"
"10042","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","113","Esc. Benjamin Guzman","3","220",27,23,0,0,123,"0","0","0","0","0","0","0","0","173","13","12","198","173","198",0,"100320127940011303"
"10043","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","113","Esc. Benjamin Guzman","4","220",37,28,0,2,118,"0","0","0","0","0","0","0","0","185","10","7","202","185","202",0,"100320127940011304"
"10044","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","113","Esc. Benjamin Guzman","5","220",29,28,0,1,111,"0","0","0","0","0","0","0","0","169","14","9","192","169","192",0,"100320127940011305"
"10045","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","113","Esc. Benjamin Guzman","6","220",38,23,0,0,115,"0","0","0","0","0","0","0","0","176","11","9","196","176","196",0,"100320127940011306"
"10046","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","113","Esc. Benjamin Guzman","7","145",27,12,0,3,74,"0","0","0","0","0","0","0","0","116","8","3","127","116","127",0,"100320127940011307"
"10047","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","231","U.Pedag. Mariscal Sucre","1","220",26,15,0,3,131,"0","0","0","0","0","0","0","0","175","13","10","198","175","198",0,"100320127940023101"
"10049","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","231","U.Pedag. Mariscal Sucre","3","220",30,17,0,0,128,"0","0","0","0","0","0","0","0","175","6","10","191","175","191",0,"100320127940023103"
"10050","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","231","U.Pedag. Mariscal Sucre","4","220",40,16,0,2,105,"0","0","0","0","0","0","0","0","163","15","10","188","163","188",0,"100320127940023104"
"10052","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","231","U.Pedag. Mariscal Sucre","6","220",22,30,0,2,105,"0","0","0","0","0","0","0","0","159","16","13","188","159","188",0,"100320127940023106"
"10053","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","231","U.Pedag. Mariscal Sucre","7","220",29,16,0,1,126,"0","0","0","0","0","0","0","0","172","5","9","186","172","186",0,"100320127940023107"
"10054","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","231","U.Pedag. Mariscal Sucre","8","88",8,10,0,1,52,"0","0","0","0","0","0","0","0","71","2","3","76","71","76",0,"100320127940023108"
"10082","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","523","Coliseo Jorge Revilla Aldana","1","220",25,17,0,2,121,"0","0","0","0","0","0","0","0","165","12","13","190","165","190",0,"100320127940052301"
"10083","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","523","Coliseo Jorge Revilla Aldana","2","220",31,24,0,2,124,"0","0","0","0","0","0","0","0","181","10","10","201","181","201",0,"100320127940052302"
"10086","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","523","Coliseo Jorge Revilla Aldana","5","220",39,22,0,1,112,"0","0","0","0","0","0","0","0","174","7","11","192","174","192",0,"100320127940052305"
"10087","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","523","Coliseo Jorge Revilla Aldana","6","206",34,20,0,0,106,"0","0","0","0","0","0","0","0","160","9","12","181","160","181",0,"100320127940052306"
"10088","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30013","Coliseo Col. San Cristobal (Temporal)","1","220",26,29,0,1,114,"0","0","0","0","0","0","0","0","170","8","6","184","170","184",0,"100320127943001301"
"10089","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30013","Coliseo Col. San Cristobal (Temporal)","2","220",40,13,0,1,118,"0","0","0","0","0","0","0","0","172","10","3","185","172","185",0,"100320127943001302"
"10091","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30013","Coliseo Col. San Cristobal (Temporal)","4","122",16,6,0,1,69,"0","0","0","0","0","0","0","0","92","6","3","101","92","101",0,"100320127943001304"
"10092","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","101","Colegio Junin","1","220",34,19,0,1,125,"0","0","0","0","0","0","0","0","179","5","6","190","179","190",0,"100320127940010101"
"10093","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","101","Colegio Junin","2","220",35,21,0,0,106,"0","0","0","0","0","0","0","0","162","14","11","187","162","187",0,"100320127940010102"
"10095","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","101","Colegio Junin","4","220",41,11,0,2,111,"0","0","0","0","0","0","0","0","165","7","10","182","165","182",0,"100320127940010104"
"10096","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","101","Colegio Junin","5","220",33,19,0,2,125,"0","0","0","0","0","0","0","0","179","5","3","187","179","187",0,"100320127940010105"
"10097","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","101","Colegio Junin","6","95",12,13,0,1,55,"0","0","0","0","0","0","0","0","81","4","3","88","81","88",0,"100320127940010106"
"10098","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","103","Esc. Mariscal De Ayacucho","1","220",20,12,0,2,144,"0","0","0","0","0","0","0","0","178","8","5","191","178","191",0,"100320127940010301"
"10099","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","103","Esc. Mariscal De Ayacucho","2","220",33,12,0,3,139,"0","0","0","0","0","0","0","0","187","8","3","198","187","198",0,"100320127940010302"
"10100","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","103","Esc. Mariscal De Ayacucho","3","116",13,7,0,0,74,"0","0","0","0","0","0","0","0","94","7","7","108","94","108",0,"100320127940010303"
"10128","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","514","Colegio Simón Rodríguez","1","220",33,11,0,1,144,"0","0","0","0","0","0","0","0","189","5","7","201","189","201",0,"100320127940051401"
"10129","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","514","Colegio Simón Rodríguez","2","220",18,19,0,0,135,"0","0","0","0","0","0","0","0","172","5","12","189","172","189",0,"100320127940051402"
"10131","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","514","Colegio Simón Rodríguez","4","220",27,12,0,0,140,"0","0","0","0","0","0","0","0","179","7","8","194","179","194",0,"100320127940051404"
"10132","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","514","Colegio Simón Rodríguez","5","220",28,11,0,1,136,"0","0","0","0","0","0","0","0","176","7","6","189","176","189",0,"100320127940051405"
"10133","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","514","Colegio Simón Rodríguez","6","220",32,16,0,4,128,"0","0","0","0","0","0","0","0","180","6","7","193","180","193",0,"100320127940051406"
"10134","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","514","Colegio Simón Rodríguez","7","220",28,13,0,1,147,"0","0","0","0","0","0","0","0","189","6","4","199","189","199",0,"100320127940051407"
"10135","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","514","Colegio Simón Rodríguez","8","33",3,2,0,0,22,"0","0","0","0","0","0","0","0","27","0","0","27","27","27",0,"100320127940051408"
"10146","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30009","Coliseo San José (Temporal)","1","220",25,28,0,3,118,"0","0","0","0","0","0","0","0","174","18","9","201","174","201",0,"100320127943000901"
"10147","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30009","Coliseo San José (Temporal)","2","220",32,30,0,1,114,"0","0","0","0","0","0","0","0","177","7","12","196","177","196",0,"100320127943000902"
"10148","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30009","Coliseo San José (Temporal)","3","220",30,29,0,1,120,"0","0","0","0","0","0","0","0","180","11","8","199","180","199",0,"100320127943000903"
"10149","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30009","Coliseo San José (Temporal)","4","220",26,24,0,2,118,"0","0","0","0","0","0","0","0","170","16","5","191","170","191",0,"100320127943000904"
"10150","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30009","Coliseo San José (Temporal)","5","67",11,9,0,0,32,"0","0","0","0","0","0","0","0","52","5","1","58","52","58",0,"100320127943000905"
"10154","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","124","Kinder Echeverria","4","220",38,15,0,0,128,"0","0","0","0","0","0","0","0","181","4","8","193","181","193",0,"100320127940012404"
"10155","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","124","Kinder Echeverria","5","164",30,9,0,0,88,"0","0","0","0","0","0","0","0","127","7","5","139","127","139",0,"100320127940012405"
"10165","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","1","220",29,28,0,1,117,"0","0","0","0","0","0","0","0","175","7","5","187","175","187",0,"100320127940022201"
"10166","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","2","220",25,15,0,2,118,"0","0","0","0","0","0","0","0","160","14","6","180","160","180",0,"100320127940022202"
"10167","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","3","220",32,28,0,0,112,"0","0","0","0","0","0","0","0","172","11","8","191","172","191",0,"100320127940022203"
"10169","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","5","220",30,20,0,4,116,"0","0","0","0","0","0","0","0","170","11","6","187","170","187",0,"100320127940022205"
"10171","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","7","220",26,25,0,1,127,"0","0","0","0","0","0","0","0","179","8","6","193","179","193",0,"100320127940022207"
"10172","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","8","220",29,25,0,1,108,"0","0","0","0","0","0","0","0","163","8","10","181","163","181",0,"100320127940022208"
"10173","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","9","220",31,18,0,1,120,"0","0","0","0","0","0","0","0","170","12","5","187","170","187",0,"100320127940022209"
"10174","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","222","Col. Cardenal Maurer","10","179",23,13,0,1,105,"0","0","0","0","0","0","0","0","142","12","7","161","142","161",0,"100320127940022210"
"10175","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25029","(Cárcel) Cárcel Pública","1","220",6,87,0,1,47,"0","0","0","0","0","0","0","0","141","28","9","178","141","178",0,"100320127942502901"
"10176","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25029","(Cárcel) Cárcel Pública","2","199",12,64,0,0,52,"0","0","0","0","0","0","0","0","128","22","7","157","128","157",0,"100320127942502902"
"10178","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30004","Campo Deportivo zona América (Temporal)","2","220",21,63,0,2,81,"0","0","0","0","0","0","0","0","167","21","7","195","167","195",0,"100320127943000402"
"10179","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30004","Campo Deportivo zona América (Temporal)","3","220",13,47,0,2,98,"0","0","0","0","0","0","0","0","160","24","9","193","160","193",0,"100320127943000403"
"10180","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30004","Campo Deportivo zona América (Temporal)","4","220",26,49,0,1,84,"0","0","0","0","0","0","0","0","160","16","15","191","160","191",0,"100320127943000404"
"10181","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30004","Campo Deportivo zona América (Temporal)","5","220",10,68,0,2,77,"0","0","0","0","0","0","0","0","157","23","15","195","157","195",0,"100320127943000405"
"10184","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30004","Campo Deportivo zona América (Temporal)","8","134",9,25,0,3,70,"0","0","0","0","0","0","0","0","107","11","6","124","107","124",0,"100320127943000408"
"10204","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","1","220",36,20,0,3,109,"0","0","0","0","0","0","0","0","168","13","12","193","168","193",0,"100320127942556801"
"10205","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","2","220",15,31,0,1,120,"0","0","0","0","0","0","0","0","167","13","10","190","167","190",0,"100320127942556802"
"10206","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","3","220",30,42,0,1,110,"0","0","0","0","0","0","0","0","183","12","9","204","183","204",0,"100320127942556803"
"10207","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","4","220",20,38,0,1,117,"0","0","0","0","0","0","0","0","176","14","9","199","176","199",0,"100320127942556804"
"10208","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","5","220",26,31,0,0,121,"0","0","0","0","0","0","0","0","178","18","5","201","178","201",0,"100320127942556805"
"10209","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","6","220",17,21,0,3,139,"0","0","0","0","0","0","0","0","180","17","3","200","180","200",0,"100320127942556806"
"10210","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","7","235",28,23,0,0,126,"0","0","0","0","0","0","0","0","177","12","14","203","177","203",0,"100320127942556807"
"10245","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","1","220",31,20,0,1,120,"0","0","0","0","0","0","0","0","172","4","6","182","172","182",0,"100320127940051501"
"10246","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","2","220",17,18,0,3,127,"0","0","0","0","0","0","0","0","165","14","4","183","165","183",0,"100320127940051502"
"10247","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","3","220",28,19,0,4,116,"0","0","0","0","0","0","0","0","167","11","4","182","167","182",0,"100320127940051503"
"10248","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","4","220",23,15,0,2,139,"0","0","0","0","0","0","0","0","179","4","10","193","179","193",0,"100320127940051504"
"10249","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","5","220",29,20,0,3,131,"0","0","0","0","0","0","0","0","183","6","2","191","183","191",0,"100320127940051505"
"10250","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","6","220",40,7,0,2,129,"0","0","0","0","0","0","0","0","178","13","5","196","178","196",0,"100320127940051506"
"10251","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","7","220",18,13,0,4,143,"0","0","0","0","0","0","0","0","178","11","2","191","178","191",0,"100320127940051507"
"10252","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","8","220",25,25,0,3,124,"0","0","0","0","0","0","0","0","177","6","5","188","177","188",0,"100320127940051508"
"10253","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","515","Liceo María Josefa Mujia","9","124",20,14,0,0,62,"0","0","0","0","0","0","0","0","96","4","6","106","96","106",0,"100320127940051509"
"10276","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30006","Poligimnasio Max Toledo (Temporal)","1","220",28,22,0,2,118,"0","0","0","0","0","0","0","0","170","18","6","194","170","194",0,"100320127943000601"
"10277","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30006","Poligimnasio Max Toledo (Temporal)","2","220",35,17,0,2,127,"0","0","0","0","0","0","0","0","181","9","7","197","181","197",0,"100320127943000602"
"10278","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30006","Poligimnasio Max Toledo (Temporal)","3","220",21,32,0,5,122,"0","0","0","0","0","0","0","0","180","12","9","201","180","201",0,"100320127943000603"
"10279","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30006","Poligimnasio Max Toledo (Temporal)","4","220",21,18,0,2,134,"0","0","0","0","0","0","0","0","175","12","11","198","175","198",0,"100320127943000604"
"10280","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30006","Poligimnasio Max Toledo (Temporal)","5","220",26,31,0,3,119,"0","0","0","0","0","0","0","0","179","15","4","198","179","198",0,"100320127943000605"
"10301","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","1","220",31,10,0,0,133,"0","0","0","0","0","0","0","0","174","9","2","185","174","185",0,"100320127940051701"
"10302","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","2","220",23,21,0,2,116,"0","0","0","0","0","0","0","0","162","9","2","173","162","173",0,"100320127940051702"
"10303","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","3","220",23,23,0,2,120,"0","0","0","0","0","0","0","0","168","8","7","183","168","183",0,"100320127940051703"
"10304","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","4","104",6,6,0,0,62,"0","0","0","0","0","0","0","0","74","8","2","84","74","84",0,"100320127940051704"
"10368","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","529","Iglesia San Matías","2","220",22,30,0,0,129,"0","0","0","0","0","0","0","0","181","14","6","201","181","201",0,"100320127940052902"
"10369","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","529","Iglesia San Matías","3","220",26,25,0,7,111,"0","0","0","0","0","0","0","0","169","12","7","188","169","188",0,"100320127940052903"
"10370","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","529","Iglesia San Matías","4","220",23,33,0,1,119,"0","0","0","0","0","0","0","0","176","7","5","188","176","188",0,"100320127940052904"
"10371","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","529","Iglesia San Matías","5","220",24,18,0,1,140,"0","0","0","0","0","0","0","0","183","14","10","207","183","207",0,"100320127940052905"
