"CODIGO_MESA","CANDIDATURA","ID_PAIS","PAIS","ID_DEPARTAMENTO","DEP","CIRCUNSCRIPCION_UNINOMINAL","CIRCUNSCRIPCION_ESPECIAL","ID_PROVINCIA","PROV","SECCION","MUN","ID_LOCALIDAD","LOCALIDAD","ID_RECI","RECINTO","NUMERO_MESA","HAB","CREEMOS","MAS","FPV","PAN_BOL","CC","APG","CPEM_B","CIDOB","BIA_YUQUI","CONAMAQ","OICH","ORCAWETA","YAMINAWA","VV","BL","NU","VOTO_EMITIDO","VOTO_VALIDO_SISTEMA","VOTO_EMITIDO_SISTEMA","NUA","ID_MESA"
"60458","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","70","U.E. Juana Azurduy De Padilla","17","70",2,4,2,0,56,"0","0","0","0","0","0","0","0","64","0","1","65","64","65",0,"100320626800007017"
"60542","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31056","U.E. Ema Rosel inicial (Kinder) (Temporal)","1","220",9,79,5,1,96,"0","0","0","0","0","0","0","0","190","2","5","197","190","197",0,"100320626803105601"
"60543","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31056","U.E. Ema Rosel inicial (Kinder) (Temporal)","2","220",6,51,3,1,123,"0","0","0","0","0","0","0","0","184","3","7","194","184","194",0,"100320626803105602"
"60544","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31056","U.E. Ema Rosel inicial (Kinder) (Temporal)","3","220",7,78,1,2,106,"0","0","0","0","0","0","0","0","194","2","4","200","194","200",0,"100320626803105603"
"60545","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31056","U.E. Ema Rosel inicial (Kinder) (Temporal)","4","123",3,34,3,2,61,"0","0","0","0","0","0","0","0","103","0","5","108","103","108",0,"100320626803105604"
"60610","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","1","220",14,48,3,0,114,"0","0","0","0","0","0","0","0","179","2","7","188","179","188",0,"100320626803105701"
"60611","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","2","220",10,42,4,0,116,"0","0","0","0","0","0","0","0","172","4","9","185","172","185",0,"100320626803105702"
"60612","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","3","220",7,46,3,0,125,"0","0","0","0","0","0","0","0","181","2","11","194","181","194",0,"100320626803105703"
"60613","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","4","220",11,30,7,1,137,"0","0","0","0","0","0","0","0","186","0","13","199","186","199",0,"100320626803105704"
"60614","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","5","220",11,35,8,0,120,"0","0","0","0","0","0","0","0","174","1","11","186","174","186",0,"100320626803105705"
"60615","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","6","220",7,47,4,0,121,"0","0","0","0","0","0","0","0","179","2","15","196","179","196",0,"100320626803105706"
"60616","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","7","220",2,38,4,1,131,"0","0","0","0","0","0","0","0","176","2","12","190","176","190",0,"100320626803105707"
"60617","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","8","220",14,27,1,0,138,"0","0","0","0","0","0","0","0","180","0","13","193","180","193",0,"100320626803105708"
"60618","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","9","220",11,31,3,0,138,"0","0","0","0","0","0","0","0","183","1","10","194","183","194",0,"100320626803105709"
"60619","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","10","220",5,35,3,0,135,"0","0","0","0","0","0","0","0","178","2","7","187","178","187",0,"100320626803105710"
"60620","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31057","U.E. Felipe Palazon (Temporal)","11","47",0,4,0,1,39,"0","0","0","0","0","0","0","0","44","0","0","44","44","44",0,"100320626803105711"
"60712","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","84","U.E. 6 de Junio","1","220",8,60,2,1,109,"0","0","0","0","0","0","0","0","180","4","11","195","180","195",0,"100320626800008401"
"60714","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","84","U.E. 6 de Junio","3","220",14,50,2,0,119,"0","0","0","0","0","0","0","0","185","0","9","194","185","194",0,"100320626800008403"
"60715","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","84","U.E. 6 de Junio","4","220",20,55,2,0,111,"0","0","0","0","0","0","0","0","188","0","6","194","188","194",0,"100320626800008404"
"60790","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31060","U.E. Bolivia Inicial (Kinder) (Temporal)","1","220",9,25,0,0,154,"0","0","0","0","0","0","0","0","188","1","3","192","188","192",0,"100320626803106001"
"60791","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31060","U.E. Bolivia Inicial (Kinder) (Temporal)","2","220",3,28,5,0,150,"0","0","0","0","0","0","0","0","186","2","10","198","186","198",0,"100320626803106002"
"60792","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31060","U.E. Bolivia Inicial (Kinder) (Temporal)","3","220",9,22,3,0,156,"0","0","0","0","0","0","0","0","190","1","7","198","190","198",0,"100320626803106003"
"60793","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31060","U.E. Bolivia Inicial (Kinder) (Temporal)","4","220",8,26,2,0,163,"0","0","0","0","0","0","0","0","199","0","5","204","199","204",0,"100320626803106004"
"60794","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31060","U.E. Bolivia Inicial (Kinder) (Temporal)","5","220",5,27,3,0,155,"0","0","0","0","0","0","0","0","190","3","6","199","190","199",0,"100320626803106005"
"60795","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","31060","U.E. Bolivia Inicial (Kinder) (Temporal)","6","201",9,27,2,0,132,"0","0","0","0","0","0","0","0","170","0","10","180","170","180",0,"100320626803106006"
"60796","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25548","Centro de Capacitacion Municipal","1","220",9,49,3,2,116,"0","0","0","0","0","0","0","0","179","0","9","188","179","188",0,"100320626802554801"
"60797","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25548","Centro de Capacitacion Municipal","2","220",6,35,7,2,129,"0","0","0","0","0","0","0","0","179","1","12","192","179","192",0,"100320626802554802"
"60798","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25548","Centro de Capacitacion Municipal","3","220",7,54,2,1,127,"0","0","0","0","0","0","0","0","191","2","7","200","191","200",0,"100320626802554803"
"60799","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25548","Centro de Capacitacion Municipal","4","220",6,38,2,1,143,"0","0","0","0","0","0","0","0","190","3","7","200","190","200",0,"100320626802554804"
"60800","PRESIDENTE","32","Bolivia","6","Tarija","0","0","1","Cercado                                 ","1","Tarija","2680","Tarija","25548","Centro de Capacitacion Municipal","5","203",9,38,4,1,120,"0","0","0","0","0","0","0","0","172","2","7","181","172","181",0,"100320626802554805"
"80024","PRESIDENTE","32","Bolivia","8","Beni","0","0","1","Cercado                                 ","1","Trinidad","2526","Trinidad","24","U.E. Nuestra Señora de Fátima","3","220",63,34,1,0,76,"0","0","0","0","0","0","0","0","174","0","9","183","174","183",0,"100320825260002403"
"80025","PRESIDENTE","32","Bolivia","8","Beni","0","0","1","Cercado                                 ","1","Trinidad","2526","Trinidad","24","U.E. Nuestra Señora de Fátima","4","220",50,43,5,1,67,"0","0","0","0","0","0","0","0","166","0","10","176","166","176",0,"100320825260002404"
"80180","PRESIDENTE","32","Bolivia","8","Beni","0","0","1","Cercado                                 ","1","Trinidad","2526","Trinidad","32010","U.E. Christa M.Auliffe (Temporal)","2","220",46,43,5,1,75,"0","0","0","0","0","0","0","0","170","6","13","189","170","189",0,"100320825263201002"
"80181","PRESIDENTE","32","Bolivia","8","Beni","0","0","1","Cercado                                 ","1","Trinidad","2526","Trinidad","32010","U.E. Christa M.Auliffe (Temporal)","3","220",56,32,2,0,93,"0","0","0","0","0","0","0","0","183","5","8","196","183","196",0,"100320825263201003"
"80290","PRESIDENTE","32","Bolivia","8","Beni","0","0","1","Cercado                                 ","1","Trinidad","2526","Trinidad","32011","U.E. Cuadrangular (Temporal)","4","220",43,34,3,2,105,"0","0","0","0","0","0","0","0","187","0","8","195","187","195",0,"100320825263201104"
"10037","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","106","Kinder San Vicente De Paul","3","220",37,20,0,3,119,"0","0","0","0","0","0","0","0","179","7","11","197","179","197",0,"100320127940010603"
"10208","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","5","220",26,31,0,0,121,"0","0","0","0","0","0","0","0","178","18","5","201","178","201",0,"100320127942556805"
"10209","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25568","U.E. San Roque Nivel Inicial","6","220",17,21,0,3,139,"0","0","0","0","0","0","0","0","180","17","3","200","180","200",0,"100320127942556806"
"10301","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","1","220",31,10,0,0,133,"0","0","0","0","0","0","0","0","174","9","2","185","174","185",0,"100320127940051701"
"10302","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","2","220",23,21,0,2,116,"0","0","0","0","0","0","0","0","162","9","2","173","162","173",0,"100320127940051702"
"10303","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","3","220",23,23,0,2,120,"0","0","0","0","0","0","0","0","168","8","7","183","168","183",0,"100320127940051703"
"10304","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","517","Escuela Daniel Calvo","4","104",6,6,0,0,62,"0","0","0","0","0","0","0","0","74","8","2","84","74","84",0,"100320127940051704"
"10375","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25530","Campo Deportivo Noria Alta","1","220",19,24,0,3,122,"0","0","0","0","0","0","0","0","168","17","8","193","168","193",0,"100320127942553001"
"10377","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25530","Campo Deportivo Noria Alta","3","220",22,23,0,3,132,"0","0","0","0","0","0","0","0","180","8","4","192","180","192",0,"100320127942553003"
"10378","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25530","Campo Deportivo Noria Alta","4","220",28,23,0,3,117,"0","0","0","0","0","0","0","0","171","18","4","193","171","193",0,"100320127942553004"
"10379","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25530","Campo Deportivo Noria Alta","5","220",23,36,0,3,113,"0","0","0","0","0","0","0","0","175","11","6","192","175","192",0,"100320127942553005"
"10380","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25530","Campo Deportivo Noria Alta","6","220",25,17,0,3,124,"0","0","0","0","0","0","0","0","169","15","14","198","169","198",0,"100320127942553006"
"10381","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25530","Campo Deportivo Noria Alta","7","220",27,22,0,1,129,"0","0","0","0","0","0","0","0","179","10","6","195","179","195",0,"100320127942553007"
"10382","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25530","Campo Deportivo Noria Alta","8","72",12,8,0,0,37,"0","0","0","0","0","0","0","0","57","2","1","60","57","60",0,"100320127942553008"
"10383","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","2","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","25577","U.E. Cristo Rey","1","108",7,21,0,0,52,"0","0","0","0","0","0","0","0","80","4","5","89","80","89",0,"100320127942557701"
"10489","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30011","Campo Deportivo SETESUR (Temporal)","1","220",15,56,0,2,85,"0","0","0","0","0","0","0","0","158","22","11","191","158","191",0,"100320127943001101"
"10490","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30011","Campo Deportivo SETESUR (Temporal)","2","220",33,26,0,3,113,"0","0","0","0","0","0","0","0","175","18","6","199","175","199",0,"100320127943001102"
"10492","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30011","Campo Deportivo SETESUR (Temporal)","4","220",16,43,0,3,86,"0","0","0","0","0","0","0","0","148","29","14","191","148","191",0,"100320127943001104"
"10493","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30011","Campo Deportivo SETESUR (Temporal)","5","220",23,35,0,2,99,"0","0","0","0","0","0","0","0","159","24","6","189","159","189",0,"100320127943001105"
"10496","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30011","Campo Deportivo SETESUR (Temporal)","8","27",2,6,0,0,13,"0","0","0","0","0","0","0","0","21","2","0","23","21","23",0,"100320127943001108"
"10531","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30017","Campo Deportivo Alto San Juanillo (Temporal)","1","220",20,51,0,0,88,"0","0","0","0","0","0","0","0","159","25","6","190","159","190",0,"100320127943001701"
"10532","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30017","Campo Deportivo Alto San Juanillo (Temporal)","2","220",25,52,0,0,80,"0","0","0","0","0","0","0","0","157","27","11","195","157","195",0,"100320127943001702"
"10533","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30017","Campo Deportivo Alto San Juanillo (Temporal)","3","220",13,53,0,0,107,"0","0","0","0","0","0","0","0","173","23","7","203","173","203",0,"100320127943001703"
"10534","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30017","Campo Deportivo Alto San Juanillo (Temporal)","4","220",17,51,0,1,86,"0","0","0","0","0","0","0","0","155","33","7","195","155","195",0,"100320127943001704"
"10535","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30017","Campo Deportivo Alto San Juanillo (Temporal)","5","220",29,44,0,1,95,"0","0","0","0","0","0","0","0","169","18","9","196","169","196",0,"100320127943001705"
"10536","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","1","Chuquisaca","1","0","1","Oropeza                                 ","1","Sucre","2794","Sucre                                   ","30017","Campo Deportivo Alto San Juanillo (Temporal)","6","220",14,55,0,4,69,"0","0","0","0","0","0","0","0","142","34","11","187","142","187",0,"100320127943001706"
"30005","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","20","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","107","Unidad Educativa Club De Leones","5","220",13,45,1,0,113,"0","0","0","0","0","0","0","0","172","11","11","194","172","194",0,"100320308210010705"
"30128","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","21","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25887","U. E. 8 de Mayo","1","220",13,32,3,0,141,"0","0","0","0","0","0","0","0","189","6","4","199","189","199",0,"100320308212588701"
"30129","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","21","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25887","U. E. 8 de Mayo","2","220",14,29,1,0,127,"0","0","0","0","0","0","0","0","171","12","5","188","171","188",0,"100320308212588702"
"30187","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","21","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","196","(Cárcel) Penitenciaria San Sebastian  Varones","1","220",3,100,2,0,22,"0","0","0","0","0","0","0","0","127","29","6","162","127","162",0,"100320308210019601"
"30207","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","22","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","166","Unidad Educativa Estados Unidos","1","220",7,65,0,2,93,"0","0","0","0","0","0","0","0","167","13","12","192","167","192",0,"100320308210016601"
"30208","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","22","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","166","Unidad Educativa Estados Unidos","2","220",8,85,2,1,83,"0","0","0","0","0","0","0","0","179","12","8","199","179","199",0,"100320308210016602"
"30209","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","22","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","166","Unidad Educativa Estados Unidos","3","220",13,55,0,1,100,"0","0","0","0","0","0","0","0","169","13","10","192","169","192",0,"100320308210016603"
"30211","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","22","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","166","Unidad Educativa Estados Unidos","5","220",12,66,1,2,100,"0","0","0","0","0","0","0","0","181","11","13","205","181","205",0,"100320308210016605"
"30212","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","22","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","166","Unidad Educativa Estados Unidos","6","220",16,66,1,0,95,"0","0","0","0","0","0","0","0","178","12","7","197","178","197",0,"100320308210016606"
"30213","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","22","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","166","Unidad Educativa Estados Unidos","7","220",17,38,0,0,114,"0","0","0","0","0","0","0","0","169","17","8","194","169","194",0,"100320308210016607"
"30214","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","22","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","166","Unidad Educativa Estados Unidos","8","220",11,59,3,0,103,"0","0","0","0","0","0","0","0","176","16","6","198","176","198",0,"100320308210016608"
"30296","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","20","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","146","Colegio Loyola","8","220",16,16,3,0,140,"0","0","0","0","0","0","0","0","175","12","2","189","175","189",0,"100320308210014608"
"30437","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","20","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25867","U. E. Isaac Attie","2","199",12,31,0,1,129,"0","0","0","0","0","0","0","0","173","2","6","181","173","181",0,"100320308212586702"
"30901","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","20","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","106","Colegio Nacional Mixto Cochabamba","25","220",14,34,1,0,129,"0","0","0","0","0","0","0","0","178","6","10","194","178","194",0,"100320308210010625"
"31358","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","21","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25899","U. E. El Molino","1","220",2,120,1,0,49,"0","0","0","0","0","0","0","0","172","18","9","199","172","199",0,"100320308212589901"
"31360","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","21","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25899","U. E. El Molino","3","220",9,136,2,0,35,"0","0","0","0","0","0","0","0","182","17","2","201","182","201",0,"100320308212589903"
"31362","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","21","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25899","U. E. El Molino","5","117",5,61,0,0,24,"0","0","0","0","0","0","0","0","90","11","9","110","90","110",0,"100320308212589905"
"32159","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","20","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25923","U. E. John Dewey","1","220",14,44,1,0,131,"0","0","0","0","0","0","0","0","190","6","7","203","190","203",0,"100320308212592301"
"32324","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","21","0","1","Cercado                                 ","1","Cochabamba","821","Cochabamba","25890","U. E. San Andrés","1","142",0,97,0,0,13,"0","0","0","0","0","0","0","0","110","9","5","124","110","124",0,"100320308212589001"
"33138","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25689","U.E. Villa Asunción","1","220",8,123,2,1,60,"0","0","0","0","0","0","0","0","194","16","4","214","194","214",0,"100320309342568901"
"33139","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25689","U.E. Villa Asunción","2","220",5,109,2,1,65,"0","0","0","0","0","0","0","0","182","19","13","214","182","214",0,"100320309342568902"
"33140","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25689","U.E. Villa Asunción","3","86",3,39,1,0,26,"0","0","0","0","0","0","0","0","69","7","2","78","69","78",0,"100320309342568903"
"33258","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","934","Quillacollo","25052","Unidad Educativa Flora Salinas Hinojosa - Amalia Echalar","1","140",13,46,2,0,61,"0","0","0","0","0","0","0","0","122","4","6","132","122","132",0,"100320309342505201"
"33535","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","936","Piñami","25687","U.E. Oscar Alfaro","1","220",0,133,2,1,34,"0","0","0","0","0","0","0","0","170","24","9","203","170","203",0,"100320309362568701"
"33536","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","936","Piñami","25687","U.E. Oscar Alfaro","2","220",4,148,3,2,32,"0","0","0","0","0","0","0","0","189","19","4","212","189","212",0,"100320309362568702"
"33537","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","936","Piñami","25687","U.E. Oscar Alfaro","3","127",2,69,2,1,24,"0","0","0","0","0","0","0","0","98","14","4","116","98","116",0,"100320309362568703"
"33610","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","939","El Paso","9019","Unidad Educativa Maria Auxiliadora","1","220",1,139,4,0,34,"0","0","0","0","0","0","0","0","178","12","3","193","178","193",0,"100320309390901901"
"33611","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","939","El Paso","9019","Unidad Educativa Maria Auxiliadora","2","220",1,135,3,0,40,"0","0","0","0","0","0","0","0","179","10","4","193","179","193",0,"100320309390901902"
"33614","DIPUTADO CIRCUNSCRIPCIÓN UNINOMINAL","32","Bolivia","3","Cochabamba","28","0","9","Quillacollo                             ","1","Quillacollo","939","El Paso","9019","Unidad Educativa Maria Auxiliadora","5","220",2,132,2,1,39,"0","0","0","0","0","0","0","0","176","14","9","199","176","199",0,"100320309390901905"
