"CODIGO_MESA","CANDIDATURA","ID_PAIS","PAIS","ID_DEPARTAMENTO","DEP","CIRCUNSCRIPCION_UNINOMINAL","ID_PROVINCIA","PROV","SECCION","MUN","ID_LOCALIDAD","LOCALIDAD","ID_RECI","RECINTO","NUMERO_MESA","HAB","CREEMOS","MAS","FPV","PAN_BOL","CC","VV","BL","NU","VOTO_EMITIDO","VOTO_VALIDO_SISTEMA","VOTO_EMITIDO_SISTEMA","NUA","ID_MESA"
50692,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25042,"Esc. Jesus de Nazaret",14,220,15,78,8,2,92,195,2,10,207,195,207,0,"100320514942504214"
50693,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25042,"Esc. Jesus de Nazaret",15,220,8,45,9,2,127,191,3,10,204,191,204,0,"100320514942504215"
50698,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",46,"Esc. Karachipampa",4,98,15,25,4,1,33,80,2,4,86,80,86,2,"100320514940004604"
50699,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25638,"U.E. Liceo de Señoritas Maria Gutierrez",1,220,9,70,6,3,100,188,2,7,197,188,197,0,"100320514942563801"
50700,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25638,"U.E. Liceo de Señoritas Maria Gutierrez",2,220,15,72,1,0,98,186,1,8,195,186,195,0,"100320514942563802"
50701,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25638,"U.E. Liceo de Señoritas Maria Gutierrez",3,220,9,67,7,5,90,178,3,7,188,178,188,0,"100320514942563803"
50702,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25638,"U.E. Liceo de Señoritas Maria Gutierrez",4,220,12,81,3,1,92,189,1,11,201,189,201,0,"100320514942563804"
50703,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25638,"U.E. Liceo de Señoritas Maria Gutierrez",5,220,10,79,3,1,101,194,7,6,207,194,207,0,"100320514942563805"
50704,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",1,"Potosí",1494,"Potosí",25638,"U.E. Liceo de Señoritas Maria Gutierrez",6,83,4,20,2,1,42,69,4,2,75,69,75,0,"100320514942563806"
50724,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",2,"Tinguipaya",1496,"Piquira",52,"U. E. Turiri",1,220,7,128,8,1,0,144,15,23,182,144,182,0,"100320514960005201"
50726,"PRESIDENTE",32,"Bolivia",5,"Potosí",0,1,"Tomás Frías",2,"Tinguipaya",1496,"Piquira",52,"U. E. Turiri",3,152,1,110,3,1,1,116,4,17,137,116,137,0,"100320514960005203"
60078,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",56,"U.E. Narciso Campero",1,220,12,23,1,0,149,185,3,3,191,185,191,0,"100320626800005601"
60079,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",56,"U.E. Narciso Campero",2,220,8,16,1,0,159,184,0,4,188,184,188,0,"100320626800005602"
60080,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",56,"U.E. Narciso Campero",3,220,10,30,2,0,133,175,1,5,181,175,181,0,"100320626800005603"
60081,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",56,"U.E. Narciso Campero",4,220,6,25,1,0,160,192,0,2,194,192,194,0,"100320626800005604"
60082,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",56,"U.E. Narciso Campero",5,156,13,19,1,1,88,122,0,6,128,122,128,0,"100320626800005605"
60083,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",1,220,12,24,4,0,139,179,1,7,187,179,187,0,"100320626800000201"
60084,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",2,220,17,14,1,0,154,186,0,6,192,186,192,0,"100320626800000202"
60085,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",3,220,14,23,1,0,138,176,1,5,182,176,182,0,"100320626800000203"
60086,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",4,220,10,14,1,0,150,175,1,6,182,175,182,0,"100320626800000204"
60087,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",5,220,15,16,4,0,144,179,1,7,187,179,187,0,"100320626800000205"
60088,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",6,220,12,24,1,0,151,188,0,1,189,188,189,0,"100320626800000206"
60089,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",7,220,11,15,3,0,162,191,1,2,194,191,194,0,"100320626800000207"
60090,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",8,220,16,21,1,0,148,186,0,1,187,186,187,0,"100320626800000208"
60091,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",9,220,6,24,2,0,148,180,0,5,185,180,185,0,"100320626800000209"
60092,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",10,220,8,19,0,0,162,189,0,7,196,189,196,0,"100320626800000210"
60093,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",2,"U.E. Maria Laura Justiniano",11,107,8,8,0,0,73,89,0,3,92,89,92,0,"100320626800000211"
60097,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",69,"U.E. Liceo Campero",4,220,11,30,1,0,150,192,1,2,195,192,195,0,"100320626800006904"
60098,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",69,"U.E. Liceo Campero",5,220,16,17,3,0,151,187,0,4,191,187,191,0,"100320626800006905"
60105,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",80,"U.A.J.M.S Campus",5,220,10,34,5,0,126,175,0,7,182,175,182,0,"100320626800008005"
60106,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",80,"U.A.J.M.S Campus",6,220,3,48,4,1,112,168,1,4,173,168,173,0,"100320626800008006"
60113,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",1,220,9,25,4,0,144,182,2,5,189,182,189,0,"100320626800000401"
60114,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",2,220,16,23,1,0,155,195,0,4,199,195,199,0,"100320626800000402"
60115,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",3,220,11,34,0,0,139,184,1,7,192,184,192,0,"100320626800000403"
60116,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",4,220,12,16,1,0,156,185,3,3,191,185,191,0,"100320626800000404"
60117,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",5,220,11,22,2,0,151,186,1,2,189,186,189,0,"100320626800000405"
60118,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",6,220,15,24,1,1,149,190,0,6,196,190,196,0,"100320626800000406"
60119,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",7,220,12,23,1,1,156,193,1,3,197,193,197,0,"100320626800000407"
60120,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",8,220,15,22,3,0,158,198,0,3,201,198,201,0,"100320626800000408"
60121,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",9,220,12,26,1,2,140,181,2,3,186,181,186,0,"100320626800000409"
60122,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",10,220,7,28,4,1,148,188,1,3,192,188,192,0,"100320626800000410"
60123,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",4,"U.E. Rosa Arce",11,224,10,29,2,0,142,183,0,5,188,183,188,0,"100320626800000411"
60124,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",1,220,11,32,3,1,132,179,1,5,185,179,185,0,"100320626800000801"
60125,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",2,220,10,25,1,0,145,181,0,4,185,181,185,0,"100320626800000802"
60126,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",3,220,13,23,1,0,146,183,0,4,187,183,187,0,"100320626800000803"
60127,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",4,220,15,22,1,0,143,181,3,5,189,181,189,0,"100320626800000804"
60128,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",5,220,15,23,1,0,143,182,2,7,191,182,191,0,"100320626800000805"
60129,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",6,220,14,26,2,0,148,190,0,2,192,190,192,0,"100320626800000806"
60130,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",7,220,14,17,2,0,151,184,0,12,196,184,196,0,"100320626800000807"
60131,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",8,"U.E. Carmen Echazu",8,139,13,21,0,0,82,116,1,10,127,116,127,0,"100320626800000808"
60132,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",1,220,8,22,2,0,153,185,1,1,187,185,187,0,"100320626800000501"
60136,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",5,220,22,13,3,1,153,192,2,3,197,192,197,0,"100320626800000505"
60139,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",8,220,18,19,2,0,145,184,0,1,185,184,185,0,"100320626800000508"
60140,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",9,220,6,46,2,0,137,191,1,6,198,191,198,0,"100320626800000509"
60141,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",10,220,10,37,4,0,135,186,0,7,193,186,193,0,"100320626800000510"
60142,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",11,220,6,35,7,0,134,182,1,7,190,182,190,0,"100320626800000511"
60145,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",14,220,12,31,1,0,136,180,0,8,188,180,188,0,"100320626800000514"
60146,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",5,"U.E. San Roque",15,220,13,24,4,0,144,185,1,3,189,185,189,0,"100320626800000515"
60147,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",1,220,9,56,4,1,117,187,2,8,197,187,197,0,"100320626800000601"
60148,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",2,220,11,41,1,0,127,180,2,7,189,180,189,0,"100320626800000602"
60149,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",3,220,12,33,4,0,136,185,0,7,192,185,192,0,"100320626800000603"
60150,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",4,220,9,43,3,0,130,185,0,5,190,185,190,0,"100320626800000604"
60151,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",5,220,11,45,7,1,122,186,2,7,195,186,195,0,"100320626800000605"
60152,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",6,220,14,34,4,1,142,195,0,5,200,195,200,0,"100320626800000606"
60153,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",7,220,5,38,3,0,137,183,1,10,194,183,194,0,"100320626800000607"
60154,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",8,220,13,41,3,0,131,188,1,3,192,188,192,0,"100320626800000608"
60156,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",10,220,6,32,3,0,133,174,2,7,183,174,183,0,"100320626800000610"
60157,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",11,220,11,47,3,1,122,184,1,7,192,184,192,0,"100320626800000611"
60158,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",12,220,6,49,2,1,119,177,3,5,185,177,185,0,"100320626800000612"
60159,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",13,220,14,42,4,0,138,198,1,3,202,198,202,0,"100320626800000613"
60160,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",6,"U.E. Avelina Raña",14,220,7,49,8,2,123,189,0,4,193,189,193,0,"100320626800000614"
60166,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",85,"U.E. Fe y Alegria",6,220,6,81,5,0,94,186,4,6,196,186,196,0,"100320626800008506"
60167,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",85,"U.E. Fe y Alegria",7,220,4,68,7,0,93,172,1,12,185,172,185,0,"100320626800008507"
60169,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",85,"U.E. Fe y Alegria",9,220,16,72,3,1,89,181,3,12,196,181,196,0,"100320626800008509"
60175,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",85,"U.E. Fe y Alegria",15,220,9,66,2,2,97,176,1,9,186,176,186,0,"100320626800008515"
60178,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31051,"Merado La Loma (Temporal)",1,220,7,44,6,1,132,190,1,6,197,190,197,0,"100320626803105101"
60179,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31051,"Merado La Loma (Temporal)",2,180,12,29,9,0,96,146,2,8,156,146,156,0,"100320626803105102"
60181,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31052,"U.E. Fe y Alegría Inicial (Kinder) (Temporal)",2,220,9,57,4,1,122,193,3,6,202,193,202,0,"100320626803105202"
60184,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31052,"U.E. Fe y Alegría Inicial (Kinder) (Temporal)",5,220,8,55,3,0,124,190,1,5,196,190,196,0,"100320626803105205"
60186,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31052,"U.E. Fe y Alegría Inicial (Kinder) (Temporal)",7,33,0,9,1,0,17,27,1,2,30,27,30,0,"100320626803105207"
60188,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",2,220,14,33,1,0,144,192,0,5,197,192,197,0,"100320626800007502"
60189,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",3,220,8,29,1,0,141,179,1,7,187,179,187,0,"100320626800007503"
60190,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",4,220,7,18,1,0,153,179,3,3,185,179,185,0,"100320626800007504"
60191,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",5,220,12,25,1,0,143,181,0,6,187,181,187,0,"100320626800007505"
60192,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",6,220,12,21,1,0,148,182,0,6,188,182,188,0,"100320626800007506"
60200,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",14,220,6,20,1,2,151,180,0,4,184,180,184,0,"100320626800007514"
60201,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",15,220,10,35,2,0,129,176,3,7,186,176,186,0,"100320626800007515"
60202,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",16,220,8,43,4,0,121,176,2,4,182,176,182,0,"100320626800007516"
60203,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",17,220,14,24,2,0,149,189,0,6,195,189,195,0,"100320626800007517"
60204,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",75,"U.E. Belgrano",18,220,6,27,1,1,135,170,1,7,178,170,178,0,"100320626800007518"
60218,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",2,220,0,61,9,2,104,176,3,7,186,176,186,0,"100320626800009402"
60222,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",6,220,4,97,6,0,72,179,6,11,196,179,196,0,"100320626800009406"
60223,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",7,220,6,105,6,2,56,175,4,7,186,175,186,0,"100320626800009407"
60226,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",10,220,9,86,8,0,75,178,2,11,191,178,191,0,"100320626800009410"
60227,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",11,220,1,86,4,0,75,166,0,17,183,166,183,0,"100320626800009411"
60229,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",13,220,5,93,6,0,79,184,2,7,193,184,193,1,"100320626800009413"
60230,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",14,220,6,90,7,1,64,168,5,10,183,168,183,0,"100320626800009414"
60232,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",16,220,4,96,4,0,84,188,2,4,194,188,194,0,"100320626800009416"
60233,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",17,220,9,76,4,0,82,174,2,5,181,174,181,3,"100320626800009417"
60234,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",18,220,8,101,7,1,70,187,0,7,194,187,194,0,"100320626800009418"
60235,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",19,220,8,102,4,0,69,183,4,9,196,183,196,0,"100320626800009419"
60236,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",20,220,10,70,10,2,68,160,1,23,184,160,184,0,"100320626800009420"
60237,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",21,220,15,86,4,1,86,192,6,5,203,192,203,0,"100320626800009421"
60238,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",22,220,1,91,5,0,84,181,1,4,186,181,186,0,"100320626800009422"
60239,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",23,220,9,70,10,1,87,177,4,11,192,177,192,0,"100320626800009423"
60240,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",94,"U.E. Eulogio Ruiz",24,220,5,80,4,0,99,188,2,6,196,188,196,0,"100320626800009424"
60242,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",1,220,4,86,3,0,78,171,4,21,196,171,196,0,"100320626800011101"
60249,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",8,220,5,104,5,1,71,186,2,13,201,186,201,0,"100320626800011108"
60252,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",11,220,5,94,9,0,79,187,1,13,201,187,201,0,"100320626800011111"
60256,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",15,220,1,106,6,2,65,180,5,4,189,180,189,0,"100320626800011115"
60257,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",16,220,6,98,6,1,68,179,0,8,187,179,187,0,"100320626800011116"
60258,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",17,220,4,79,12,0,67,162,4,13,179,162,179,0,"100320626800011117"
60259,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",18,220,6,95,9,1,80,191,3,8,202,191,202,0,"100320626800011118"
60260,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",19,220,5,100,10,0,69,184,4,5,193,184,193,0,"100320626800011119"
60261,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",20,220,8,77,11,0,85,181,2,8,191,181,191,0,"100320626800011120"
60262,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",111,"U.E. Tarija",21,190,4,74,3,0,68,149,4,7,160,149,160,0,"100320626800011121"
60275,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31053,"Coliseo 15 de noviembre (Temporal)",1,220,5,94,7,0,87,193,0,1,194,193,194,0,"100320626803105301"
60276,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31053,"Coliseo 15 de noviembre (Temporal)",2,220,7,97,0,1,73,178,4,8,190,178,190,0,"100320626803105302"
60277,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31053,"Coliseo 15 de noviembre (Temporal)",3,220,5,87,9,1,83,185,1,9,195,185,195,0,"100320626803105303"
60278,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31053,"Coliseo 15 de noviembre (Temporal)",4,220,7,74,8,0,95,184,2,9,195,184,195,0,"100320626803105304"
60279,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31053,"Coliseo 15 de noviembre (Temporal)",5,220,5,93,4,0,80,182,5,8,195,182,195,0,"100320626803105305"
60280,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31053,"Coliseo 15 de noviembre (Temporal)",6,220,2,80,4,2,97,185,5,8,198,185,198,0,"100320626803105306"
60281,"PRESIDENTE",32,"Bolivia",6,"Tarija",0,1,"Cercado",1,"Tarija",2680,"Tarija",31053,"Coliseo 15 de noviembre (Temporal)",7,208,3,83,7,1,83,177,1,6,184,177,184,0,"100320626803105307"
