"CODIGO_MESA","CANDIDATURA","ID_PAIS","PAIS","ID_DEPARTAMENTO","DEP","CIRCUNSCRIPCION_UNINOMINAL","ID_PROVINCIA","PROV","SECCION","MUN","ID_LOCALIDAD","LOCALIDAD","ID_RECI","RECINTO","NUMERO_MESA","HAB","CREEMOS","MAS","FPV","PAN_BOL","CC","VV","BL","NU","VOTO_EMITIDO","VOTO_VALIDO_SISTEMA","VOTO_EMITIDO_SISTEMA","NUA","ID_MESA"
31362,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25899,"U. E. El Molino",5,117,4,67,1,1,31,104,1,5,110,104,110,0,"100320308212589905"
31363,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",1,220,3,148,2,0,41,194,2,7,203,194,203,0,"100320308210022301"
31364,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",2,220,6,119,3,2,56,186,2,6,194,186,194,0,"100320308210022302"
31365,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",3,220,2,145,8,1,42,198,3,4,205,198,205,0,"100320308210022303"
31366,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",4,220,2,149,2,1,42,196,2,4,202,196,202,0,"100320308210022304"
31367,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",5,220,5,150,1,0,51,207,1,3,211,207,211,0,"100320308210022305"
31369,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",7,220,3,140,2,0,50,195,2,5,202,195,202,0,"100320308210022307"
31370,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",8,220,1,144,3,0,42,190,0,9,199,190,199,0,"100320308210022308"
31373,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",11,220,1,146,3,0,36,186,3,8,197,186,197,0,"100320308210022311"
31374,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",223,"Colegio Venjamnin",12,220,0,131,7,0,46,184,2,8,194,184,194,0,"100320308210022312"
31378,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",238,"Unidad Educativa Siglo XX - Gabriela Mistral",1,220,5,134,6,0,49,194,0,3,197,194,197,0,"100320308210023801"
31379,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",238,"Unidad Educativa Siglo XX - Gabriela Mistral",2,220,5,142,7,0,33,187,0,5,192,187,192,0,"100320308210023802"
31382,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",238,"Unidad Educativa Siglo XX - Gabriela Mistral",5,220,2,136,2,1,41,182,2,4,188,182,188,0,"100320308210023805"
31384,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",238,"Unidad Educativa Siglo XX - Gabriela Mistral",7,220,4,143,4,1,39,191,3,4,198,191,198,0,"100320308210023807"
31385,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",238,"Unidad Educativa Siglo XX - Gabriela Mistral",8,220,1,144,2,2,43,192,0,5,197,192,197,0,"100320308210023808"
31388,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",238,"Unidad Educativa Siglo XX - Gabriela Mistral",11,93,1,61,2,0,20,84,0,2,86,84,86,0,"100320308210023811"
31389,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",200,"Colegio San Francisco (Villa Pagador)",1,220,2,159,2,0,35,198,1,5,204,198,204,0,"100320308210020001"
31391,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",200,"Colegio San Francisco (Villa Pagador)",3,220,4,154,4,1,29,192,2,8,202,192,202,0,"100320308210020003"
31392,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",200,"Colegio San Francisco (Villa Pagador)",4,220,2,160,4,1,29,196,0,5,201,196,201,0,"100320308210020004"
31396,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",200,"Colegio San Francisco (Villa Pagador)",8,220,0,166,1,0,27,194,2,1,197,194,197,0,"100320308210020008"
31398,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",200,"Colegio San Francisco (Villa Pagador)",10,220,3,175,0,0,18,196,1,3,200,196,200,0,"100320308210020010"
31403,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",200,"Colegio San Francisco (Villa Pagador)",15,220,1,168,5,0,27,201,0,7,208,201,208,0,"100320308210020015"
31405,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",1,220,2,175,5,1,17,200,3,2,205,200,205,0,"100320308213007201"
31406,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",2,220,2,167,1,0,25,195,5,1,201,195,201,0,"100320308213007202"
31409,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",5,220,0,157,2,2,28,189,2,9,200,189,200,0,"100320308213007205"
31410,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",6,220,1,153,6,0,41,201,0,0,201,201,201,0,"100320308213007206"
31412,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",8,220,3,159,4,0,28,194,0,3,197,194,197,0,"100320308213007208"
31413,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",9,220,1,160,1,1,33,196,4,1,201,196,201,0,"100320308213007209"
31415,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",11,220,1,163,2,0,34,200,0,3,203,200,203,0,"100320308213007211"
31419,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",15,220,1,155,3,2,23,184,2,4,190,184,190,0,"100320308213007215"
31420,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",16,220,3,171,4,0,25,203,2,3,208,203,208,0,"100320308213007216"
31422,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",18,220,1,167,3,1,26,198,3,4,205,198,205,0,"100320308213007218"
31423,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30072,"U.E. Libertad (Temporal)",19,61,0,40,2,0,14,56,1,1,58,56,58,0,"100320308213007219"
31424,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",1,220,2,167,1,2,28,200,3,6,209,200,209,0,"100320308210017401"
31425,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",2,220,0,141,4,0,40,185,3,7,195,185,195,0,"100320308210017402"
31426,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",3,220,4,155,3,0,38,200,1,2,203,200,203,0,"100320308210017403"
31428,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",5,220,3,133,2,1,51,190,2,4,196,190,196,0,"100320308210017405"
31431,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",8,220,1,138,3,1,48,191,1,6,198,191,198,0,"100320308210017408"
31432,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",9,220,2,162,3,1,34,202,1,3,206,202,206,0,"100320308210017409"
31433,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",10,220,4,145,3,0,48,200,1,3,204,200,204,0,"100320308210017410"
31435,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",12,220,2,157,0,2,37,198,0,5,203,198,203,0,"100320308210017412"
31438,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",15,220,2,157,4,2,35,200,1,4,205,200,205,0,"100320308210017415"
31440,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",17,220,0,143,5,2,43,193,2,8,203,193,203,0,"100320308210017417"
31441,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",18,220,0,160,3,1,27,191,2,5,198,191,198,0,"100320308210017418"
31442,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",19,220,1,154,2,0,48,205,3,2,210,205,210,0,"100320308210017419"
31452,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",29,220,1,154,3,0,28,186,3,9,198,186,198,0,"100320308210017429"
31454,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",174,"Colegio Sebastian Pagador",31,220,1,160,1,1,32,195,2,3,200,195,200,0,"100320308210017431"
31457,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30073,"Stadium Municipal (Temporal)",1,220,1,148,5,1,33,188,1,4,193,188,193,0,"100320308213007301"
31463,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30073,"Stadium Municipal (Temporal)",7,220,2,153,1,1,38,195,2,1,198,195,198,0,"100320308213007307"
31465,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30073,"Stadium Municipal (Temporal)",9,220,3,144,1,0,45,193,3,7,203,193,203,0,"100320308213007309"
31468,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30073,"Stadium Municipal (Temporal)",12,220,1,159,2,0,29,191,1,12,204,191,204,0,"100320308213007312"
31471,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30073,"Stadium Municipal (Temporal)",15,220,0,145,7,1,34,187,5,3,195,187,195,0,"100320308213007315"
31472,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",30073,"Stadium Municipal (Temporal)",16,112,0,81,3,1,16,101,1,1,103,101,103,0,"100320308213007316"
31478,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",234,"Unidad Educativa 9 de Marzo",6,220,0,181,1,0,15,197,7,5,209,197,209,0,"100320308210023406"
31481,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",234,"Unidad Educativa 9 de Marzo",9,220,0,182,0,1,21,204,2,4,210,204,210,0,"100320308210023409"
31487,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",235,"Unidad Educativa Juan Jose Torrez",5,220,4,149,3,1,37,194,0,4,198,194,198,0,"100320308210023505"
31488,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",235,"Unidad Educativa Juan Jose Torrez",6,220,0,160,5,0,31,196,3,7,206,196,206,0,"100320308210023506"
31490,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",235,"Unidad Educativa Juan Jose Torrez",8,220,3,156,7,0,19,185,0,8,193,185,193,0,"100320308210023508"
31491,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",235,"Unidad Educativa Juan Jose Torrez",9,220,1,135,8,1,38,183,3,8,194,183,194,0,"100320308210023509"
31493,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",235,"Unidad Educativa Juan Jose Torrez",11,220,0,155,3,0,32,190,3,7,200,190,200,0,"100320308210023511"
31495,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",235,"Unidad Educativa Juan Jose Torrez",13,94,1,74,1,0,10,86,0,1,87,86,87,0,"100320308210023513"
31498,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25897,"U. E. Pentecostal de Bolivia",1,220,4,139,4,0,40,187,0,5,192,187,192,0,"100320308212589701"
31500,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25897,"U. E. Pentecostal de Bolivia",3,220,1,136,5,1,43,186,4,6,196,186,196,0,"100320308212589703"
31501,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25897,"U. E. Pentecostal de Bolivia",4,220,1,160,6,0,33,200,1,5,206,200,206,0,"100320308212589704"
31512,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",172,"Campo Ferial",8,220,3,110,3,0,83,199,1,4,204,199,204,0,"100320308210017208"
31519,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",172,"Campo Ferial",15,220,3,86,5,2,102,198,0,3,201,198,201,0,"100320308210017215"
31523,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",172,"Campo Ferial",19,220,3,110,2,0,82,197,0,3,200,197,200,0,"100320308210017219"
31524,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",172,"Campo Ferial",20,220,7,90,2,0,93,192,1,5,198,192,198,0,"100320308210017220"
31527,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",172,"Campo Ferial",23,220,8,104,4,2,71,189,1,6,196,189,196,0,"100320308210017223"
31528,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",172,"Campo Ferial",24,55,0,23,0,0,20,43,1,4,48,43,48,0,"100320308210017224"
31530,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",241,"Unidad Educativa 26 de Octubre",2,220,3,120,0,1,77,201,0,6,207,201,207,0,"100320308210024102"
31531,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",241,"Unidad Educativa 26 de Octubre",3,220,2,121,0,4,76,203,0,5,208,203,208,0,"100320308210024103"
31532,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",241,"Unidad Educativa 26 de Octubre",4,220,2,105,5,0,85,197,2,5,204,197,204,0,"100320308210024104"
31536,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",3,220,4,138,2,0,51,195,1,9,205,195,205,0,"100320308210017303"
31538,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",5,220,2,130,2,0,74,208,1,6,215,208,215,0,"100320308210017305"
31542,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",9,220,2,118,4,1,66,191,4,5,200,191,200,0,"100320308210017309"
31551,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",18,220,3,115,2,2,74,196,1,3,200,196,200,0,"100320308210017318"
31552,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",19,220,2,136,1,0,60,199,2,4,205,199,205,0,"100320308210017319"
31553,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",20,220,4,144,2,0,45,195,1,5,201,195,201,0,"100320308210017320"
31554,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",21,220,1,107,4,1,73,186,0,3,189,186,189,0,"100320308210017321"
31556,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",23,220,4,126,3,0,51,184,4,2,190,184,190,0,"100320308210017323"
31557,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",24,220,2,122,3,2,66,195,0,6,201,195,201,0,"100320308210017324"
31558,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",25,220,7,123,1,0,70,201,0,4,205,201,205,0,"100320308210017325"
31559,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",173,"Colegio Santa Luisa Marillac",26,192,2,121,0,0,49,172,0,4,176,172,176,0,"100320308210017326"
31560,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",171,"Colegio Martin Cardenas",1,220,6,99,5,1,80,191,1,5,197,191,197,0,"100320308210017101"
31576,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",171,"Colegio Martin Cardenas",17,220,2,85,2,0,104,193,1,6,200,193,200,0,"100320308210017117"
31587,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",194,"Escuela Ricardo Prudencio",7,220,1,110,2,1,70,184,0,10,194,184,194,0,"100320308210019407"
31589,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",194,"Escuela Ricardo Prudencio",9,220,0,143,6,0,43,192,0,6,198,192,198,0,"100320308210019409"
31590,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",194,"Escuela Ricardo Prudencio",10,220,3,100,1,1,89,194,4,4,202,194,202,0,"100320308210019410"
31597,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",239,"Unidad Educativa America Del Sur - Mejillones A",2,220,3,101,4,0,55,163,0,33,196,163,196,0,"100320308210023902"
31601,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",1,220,0,30,1,0,152,183,2,3,188,183,188,0,"100320308210011201"
31603,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",3,220,7,29,0,0,151,187,0,1,188,187,188,0,"100320308210011203"
31604,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",4,220,6,31,0,0,153,190,1,1,192,190,192,0,"100320308210011204"
31605,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",5,220,3,30,0,0,156,189,1,1,191,189,191,0,"100320308210011205"
31607,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",7,220,2,30,0,0,144,176,1,4,181,176,181,0,"100320308210011207"
31619,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",19,220,3,24,0,1,156,184,2,4,190,184,190,0,"100320308210011219"
31620,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",20,220,4,23,2,1,154,184,0,7,191,184,191,0,"100320308210011220"
31623,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",23,220,1,34,3,0,149,187,0,3,190,187,190,0,"100320308210011223"
31625,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",25,220,7,29,0,0,154,190,0,6,196,190,196,0,"100320308210011225"
31626,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",112,"Universidad Catolica",26,111,4,16,1,0,74,95,0,1,96,95,96,0,"100320308210011226"
31628,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25869,"U. E. San Agustín",2,220,3,28,0,0,166,197,1,3,201,197,201,0,"100320308212586902"
31631,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25869,"U. E. San Agustín",5,220,3,39,0,0,142,184,1,4,189,184,189,0,"100320308212586905"
31633,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25869,"U. E. San Agustín",7,220,3,41,0,0,143,187,3,3,193,187,193,0,"100320308212586907"
31635,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25869,"U. E. San Agustín",9,220,1,31,2,0,165,199,1,2,202,199,202,0,"100320308212586909"
31638,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25869,"U. E. San Agustín",12,220,3,38,0,0,141,182,0,4,186,182,186,0,"100320308212586912"
31645,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",25869,"U. E. San Agustín",19,220,2,26,1,0,165,194,0,2,196,194,196,0,"100320308212586919"
31661,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",161,"Colegio La Salle Fiscal",14,220,5,57,1,1,126,190,0,4,194,190,194,0,"100320308210016114"
31663,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",161,"Colegio La Salle Fiscal",16,220,3,46,2,2,143,196,1,5,202,196,202,0,"100320308210016116"
31664,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",161,"Colegio La Salle Fiscal",17,220,4,43,4,0,140,191,2,4,197,191,197,0,"100320308210016117"
31670,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",161,"Colegio La Salle Fiscal",23,220,6,43,2,0,137,188,5,5,198,188,198,0,"100320308210016123"
31673,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",180,"Unidad Educativa Obispo Anaya",1,220,3,114,3,2,72,194,0,4,198,194,198,0,"100320308210018001"
31675,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",180,"Unidad Educativa Obispo Anaya",3,220,1,154,3,2,44,204,1,3,208,204,208,0,"100320308210018003"
31676,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",180,"Unidad Educativa Obispo Anaya",4,220,3,127,4,3,53,190,1,4,195,190,195,0,"100320308210018004"
31677,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",180,"Unidad Educativa Obispo Anaya",5,220,1,136,3,0,48,188,3,3,194,188,194,0,"100320308210018005"
31678,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",180,"Unidad Educativa Obispo Anaya",6,220,1,118,1,0,68,188,0,3,191,188,191,0,"100320308210018006"
31683,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",180,"Unidad Educativa Obispo Anaya",11,220,2,139,1,2,44,188,4,4,196,188,196,0,"100320308210018011"
31684,"PRESIDENTE",32,"Bolivia",3,"Cochabamba",0,1,"Cercado",1,"Cochabamba",821,"Cochabamba",180,"Unidad Educativa Obispo Anaya",12,220,2,124,0,0,62,188,2,5,195,188,195,0,"100320308210018012"
